
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-6-1,31,24,19,22,19,18,94,83,55,1012,1009,1007,16,10,1,34,11,48,37.08,6,Fog-Rain,198<br />
2012-6-2,23,19,16,19,16,13,94,77,55,1011,1009,1007,16,13,1,19,10,,18.29,5,Fog-Rain,317<br />
2012-6-3,26,19,13,16,12,9,93,65,36,1012,1010,1008,16,15,4,24,8,35,4.57,1,Rain,295<br />
2012-6-4,28,21,16,17,14,11,93,68,35,1007,1005,1003,16,15,3,32,11,61,3.30,3,Rain,289<br />
2012-6-5,19,16,12,15,13,11,94,82,60,1014,1011,1007,16,13,3,21,8,29,3.56,7,Rain,61<br />
2012-6-6,22,15,9,13,11,8,96,74,49,1017,1016,1014,16,16,16,21,5,27,0.00,0,,81<br />
2012-6-7,26,18,11,14,12,9,94,68,37,1017,1016,1015,16,15,2,13,3,,0.00,1,,226<br />
2012-6-8,28,21,14,16,13,11,100,71,36,1017,1015,1014,16,12,1,16,3,,0.25,1,,324<br />
2012-6-9,31,23,16,17,14,11,93,62,31,1017,1016,1015,16,16,16,14,5,,0.00,0,,270<br />
2012-6-10,32,26,19,18,17,16,84,59,39,1021,1019,1017,16,16,16,23,10,29,0.00,1,,236<br />
2012-6-11,30,24,20,19,17,14,81,60,40,1022,1020,1019,16,16,16,21,13,26,0.00,1,,210<br />
2012-6-12,27,24,21,22,21,17,94,83,66,1019,1014,1011,16,14,1,27,16,39,17.27,8,Rain,191<br />
2012-6-13,28,23,18,22,17,13,91,70,48,1015,1013,1010,16,16,16,26,14,35,0.51,3,,345<br />
2012-6-14,24,21,18,18,16,11,94,74,60,1022,1019,1015,16,15,5,27,14,39,0.25,6,Rain,43<br />
2012-6-15,24,20,17,15,12,7,78,59,43,1025,1023,1022,16,16,16,26,16,40,0.00,1,,59<br />
2012-6-16,24,19,15,16,14,12,90,72,53,1026,1024,1022,16,16,16,26,13,39,0.00,2,Rain,47<br />
2012-6-17,22,18,14,15,13,12,93,74,59,1022,1021,1019,16,16,14,19,8,27,0.00,4,,66<br />
2012-6-18,23,17,11,17,14,10,96,82,59,1020,1019,1018,16,13,0,14,2,,0.25,4,Fog-Rain,101<br />
2012-6-19,31,24,19,22,18,14,90,71,55,1021,1020,1019,16,14,11,16,10,,0.00,3,Rain,171<br />
2012-6-20,34,27,22,22,21,18,87,63,42,1021,1019,1017,16,14,8,13,8,,0.00,1,,220<br />
2012-6-21,34,29,24,22,21,20,84,63,45,1017,1014,1011,16,13,8,14,8,,0.00,1,,205<br />
2012-6-22,34,27,22,23,21,19,90,78,55,1012,1010,1008,16,12,3,35,11,50,14.99,3,Rain,229<br />
2012-6-23,31,26,22,22,20,15,94,76,41,1016,1013,1011,16,14,8,16,8,,0.00,2,,318<br />
2012-6-24,31,24,19,22,19,16,100,78,43,1017,1015,1013,16,9,0,16,3,,0.00,2,Fog-Rain,147<br />
2012-6-25,32,26,20,22,20,14,90,79,57,1013,1008,1004,16,13,0,24,13,64,19.30,5,Fog-Rain,234<br />
2012-6-26,26,21,16,13,10,8,83,51,32,1012,1010,1009,16,16,16,23,13,34,0.00,1,,349<br />
2012-6-27,29,21,14,14,12,9,89,57,31,1014,1012,1011,16,16,16,24,6,32,0.00,0,,313<br />
2012-6-28,32,24,18,18,16,14,84,55,39,1014,1012,1010,16,16,16,21,6,27,0.00,0,,231<br />
2012-6-29,37,31,24,24,21,17,72,57,39,1009,1008,1006,16,16,14,16,11,,0.00,0,,232<br />
2012-6-30,33,27,21,22,20,17,90,69,45,1013,1010,1007,16,14,3,34,16,69,15.24,2,Rain,284<br />
2012-7-1,35,28,22,25,21,18,88,69,49,1013,1012,1009,16,14,3,32,16,40,7.62,1,Rain,240<br />
2012-7-2,31,27,22,21,19,17,82,65,44,1015,1013,1012,16,16,11,14,10,,0.00,1,,28<br />
2012-7-3,34,27,21,23,21,18,90,67,44,1015,1014,1012,16,15,10,16,5,,0.00,0,,209<br />
2012-7-4,34,29,26,23,21,19,79,60,44,1014,1012,1011,16,15,11,19,13,,0.00,0,,244<br />
2012-7-5,37,30,24,24,21,19,79,59,41,1012,1011,1009,16,15,13,16,11,,0.00,0,,251<br />
2012-7-6,33,28,24,24,21,18,87,64,44,1014,1012,1011,16,15,13,11,6,,0.00,1,,82<br />
2012-7-7,37,30,24,24,22,21,83,62,43,1014,1013,1011,16,15,10,21,10,,0.00,0,,220<br />
2012-7-8,37,32,26,24,22,19,74,59,42,1012,1010,1007,16,16,14,35,14,55,0.00,1,,235<br />
2012-7-9,32,28,24,24,23,21,91,76,55,1014,1012,1010,16,15,6,19,8,29,4.06,4,Rain,69<br />
2012-7-10,28,26,23,24,22,21,94,82,72,1016,1015,1013,16,14,5,23,10,32,4.06,6,Rain,61<br />
2012-7-11,28,25,23,22,20,16,89,74,50,1021,1019,1016,16,16,16,24,11,37,0.00,3,,57<br />
2012-7-12,28,24,20,20,19,18,90,73,60,1022,1021,1020,16,16,16,23,10,27,0.00,2,,65<br />
2012-7-13,29,23,18,21,18,17,97,77,51,1023,1022,1022,16,16,13,14,5,,0.00,1,,83<br />
2012-7-14,30,26,22,24,22,20,94,84,69,1023,1022,1021,16,14,0,34,8,42,23.11,3,Fog-Rain,197<br />
2012-7-15,33,28,24,23,22,21,87,70,53,1022,1020,1017,16,16,16,24,13,29,0.00,1,,218<br />
2012-7-16,34,29,25,23,22,19,83,66,44,1017,1014,1011,16,16,14,23,14,,0.00,1,,243<br />
2012-7-17,36,30,25,23,22,20,88,66,44,1013,1012,1011,16,16,16,23,11,,0.00,0,,227<br />
2012-7-18,36,31,26,24,23,21,87,67,46,1014,1013,1011,16,16,16,26,16,35,0.00,1,,220<br />
2012-7-19,35,30,26,23,22,19,79,66,49,1015,1013,1011,16,16,4,32,16,45,0.00,1,,237<br />
2012-7-20,33,27,22,23,22,20,94,76,48,1015,1013,1011,16,12,0,26,18,35,54.36,5,Rain,280<br />
2012-7-21,28,25,23,23,22,21,94,88,74,1019,1016,1013,16,14,3,23,6,,12.45,7,Rain,84<br />
2012-7-22,28,24,22,23,22,21,94,84,69,1022,1020,1018,16,16,11,19,6,,0.00,6,Rain,80<br />
2012-7-23,33,27,22,24,22,19,94,80,52,1021,1019,1014,16,11,0,19,5,,0.00,1,Fog,256<br />
2012-7-24,34,28,23,24,22,19,89,78,56,1014,1010,1007,16,14,3,55,16,89,11.68,1,Rain,268<br />
2012-7-25,29,24,22,22,18,15,85,66,47,1014,1012,1009,16,16,16,19,13,27,0.00,0,,46<br />
2012-7-26,35,29,23,25,23,19,85,70,52,1013,1009,1007,16,16,16,23,18,35,0.00,0,,214<br />
2012-7-27,36,29,23,25,23,21,94,79,49,1013,1010,1008,16,13,1,24,13,34,23.37,2,Rain,249<br />
2012-7-28,33,28,24,24,22,21,90,73,50,1014,1013,1011,16,16,16,21,13,74,0.00,1,,244<br />
2012-7-29,31,26,22,23,21,17,93,77,61,1016,1014,1012,16,14,3,35,13,52,8.64,2,Rain,5<br />
2012-7-30,29,24,21,23,21,20,100,84,65,1018,1016,1015,16,11,2,21,5,27,0.00,2,,92<br />
2012-7-31,29,26,22,22,21,19,94,80,61,1015,1014,1013,16,15,10,16,5,,0.25,2,Rain,94<br />
2012-8-1,29,26,22,22,21,18,94,77,54,1013,1011,1010,16,16,8,16,5,,0.00,1,,264<br />
2012-8-2,33,28,23,24,21,18,90,74,57,1015,1012,1011,16,16,16,32,10,45,0.00,1,,225<br />
2012-8-3,33,27,22,22,21,19,91,68,50,1019,1016,1015,16,16,14,23,13,,0.00,0,,201<br />
2012-8-4,33,28,23,23,22,19,85,69,49,1023,1021,1019,16,16,16,23,11,,0.00,0,,196<br />
2012-8-5,33,29,25,24,22,21,88,70,52,1023,1022,1019,16,16,16,26,19,39,0.00,1,,214<br />
2012-8-6,32,27,24,23,23,21,94,81,65,1019,1018,1016,16,15,4,23,14,27,2.79,3,Rain,236<br />
2012-8-7,29,26,23,23,22,21,94,86,69,1017,1016,1014,16,12,1,35,11,47,54.61,6,Fog-Rain,216<br />
2012-8-8,30,27,23,24,23,22,94,83,67,1016,1015,1013,16,15,11,14,6,,0.00,3,,230<br />
2012-8-9,28,26,24,23,22,20,94,84,60,1015,1014,1014,16,14,6,13,5,,0.00,1,,233<br />
2012-8-10,30,27,26,23,22,21,84,71,59,1011,1010,1009,16,14,1,34,23,42,5.84,4,Rain,221<br />
2012-8-11,29,24,22,23,22,20,94,84,71,1014,1012,1011,16,13,3,27,18,39,20.57,6,Rain,192<br />
2012-8-12,29,24,22,22,21,20,94,82,62,1016,1015,1014,16,16,13,14,6,,0.00,6,,228<br />
2012-8-13,30,24,19,22,19,18,94,82,51,1017,1016,1014,16,9,0,16,2,,0.00,1,Fog,103<br />
