
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-2-4,7,2,-3,1,-1,-4,100,77,53,1028,1023,1020,16,11,3,23,6,26,2.29,7,Rain,356<br />
2012-2-5,6,2,-3,1,-1,-4,92,75,57,1024,1022,1019,16,13,5,21,7,26,0.25,6,,347<br />
2012-2-6,11,3,-6,-1,-3,-6,96,67,38,1025,1022,1018,16,14,8,23,7,27,0.00,1,,195<br />
2012-2-7,13,7,1,-1,-2,-3,82,57,32,1024,1021,1019,16,16,16,35,11,45,0.00,1,,338<br />
2012-2-8,5,2,-2,1,-1,-4,96,78,59,1025,1022,1020,16,9,1,13,5,16,2.54,7,Rain-Snow,357<br />
2012-2-9,8,3,-2,-1,-5,-8,96,65,33,1025,1023,1021,16,14,5,29,9,37,0.00,3,,321<br />
2012-2-10,7,3,-2,1,-3,-6,76,60,43,1022,1018,1013,16,15,8,16,6,47,0.76,6,Rain,353<br />
2012-2-11,6,0,-6,1,-3,-13,96,71,46,1013,1009,1004,16,7,1,58,23,79,4.32,7,Rain-Snow,328<br />
2012-2-12,-1,-3,-7,-10,-13,-14,77,58,39,1021,1018,1013,16,15,3,50,30,69,T,4,Snow,307<br />
2012-2-13,9,1,-8,-6,-11,-13,74,49,23,1022,1021,1019,16,16,16,34,9,50,0.00,2,,255<br />
2012-2-14,12,6,-1,1,-3,-6,72,54,35,1019,1016,1014,16,16,16,34,6,42,T,7,Rain,190<br />
2012-2-15,12,7,1,0,-1,-2,76,57,38,1026,1023,1016,16,16,16,37,11,45,0.00,4,,322<br />
2012-2-16,7,4,1,6,3,-1,96,82,67,1026,1021,1016,16,13,5,19,7,24,5.08,8,Rain,164<br />
2012-2-17,12,6,0,5,1,-4,100,68,35,1020,1018,1015,16,11,0,39,14,48,0.00,4,Fog,305<br />
2012-2-18,15,6,-3,1,-3,-6,85,60,35,1020,1017,1012,16,16,16,37,13,47,0.00,4,,237<br />
2012-2-19,6,4,2,0,-5,-7,89,66,43,1020,1016,1013,16,16,14,29,12,37,0.00,8,,19<br />
2012-2-20,9,3,-3,-5,-7,-8,82,57,31,1028,1023,1015,16,16,16,29,13,40,0.00,3,,354<br />
2012-2-21,10,2,-6,1,-3,-8,88,65,42,1028,1020,1011,16,16,14,37,14,48,0.00,4,,192<br />
2012-2-22,17,9,2,3,1,-3,92,60,27,1011,1006,998,16,16,16,37,15,50,0.00,6,,195<br />
2012-2-23,19,13,6,6,3,1,92,62,31,1004,1002,998,16,16,16,27,12,37,T,5,,199<br />
2012-2-24,14,10,6,13,6,-4,89,62,35,1005,999,994,16,12,3,64,14,82,5.08,7,Rain,337<br />
2012-2-25,7,4,1,-3,-8,-11,59,45,30,1025,1014,1006,16,15,6,56,33,74,T,4,Snow,282<br />
2012-2-26,9,3,-2,-4,-8,-9,59,45,31,1032,1030,1026,16,16,16,35,11,45,0.00,1,,248<br />
2012-2-27,18,8,-3,1,-3,-6,78,51,24,1030,1026,1021,16,16,16,35,13,48,0.00,2,,196<br />
2012-2-28,12,8,3,-2,-6,-8,65,45,24,1032,1029,1026,16,16,16,35,10,50,0.00,3,,346<br />
2012-2-29,13,7,1,13,6,-4,100,75,49,1026,1013,1005,16,9,2,40,12,53,34.29,7,Rain,171<br />
2012-3-1,19,13,6,13,5,-2,100,67,34,1015,1007,1003,16,15,6,34,16,42,T,2,Fog,312<br />
2012-3-2,11,5,-1,7,3,-2,93,71,48,1018,1012,1006,16,12,2,26,8,34,20.57,6,Rain-Thunderstorm,164<br />
2012-3-3,16,11,6,8,2,-7,100,62,23,1007,1003,1001,16,14,2,32,11,40,1.78,7,Rain,270<br />
2012-3-4,8,4,0,-3,-6,-8,59,46,33,1013,1008,1006,16,16,16,40,16,52,0.00,5,,312<br />
2012-3-5,7,2,-3,-1,-6,-9,75,58,40,1032,1020,1013,16,14,3,39,13,50,T,5,Snow,295<br />
2012-3-6,9,2,-6,-3,-7,-9,84,58,31,1039,1036,1033,16,16,11,29,9,39,0.00,1,,165<br />
2012-3-7,20,11,2,6,0,-5,64,49,34,1034,1031,1027,16,16,16,42,17,52,0.00,3,,193<br />
2012-3-8,22,17,12,10,8,6,83,61,38,1027,1021,1014,16,16,16,48,30,69,0.00,6,,204<br />
2012-3-9,18,11,4,11,-4,-8,59,42,24,1029,1022,1015,16,16,14,47,25,60,T,5,Rain,319<br />
2012-3-10,8,4,-1,-6,-9,-11,63,44,25,1035,1033,1029,16,16,16,29,11,40,0.00,1,,348<br />
2012-3-11,18,9,-1,-2,-3,-6,72,48,24,1035,1032,1029,16,16,16,27,13,35,0.00,1,,183<br />
2012-3-12,22,12,3,9,1,-3,58,42,26,1029,1024,1020,16,16,16,27,11,39,0.00,4,,187<br />
2012-3-13,27,20,13,12,10,7,80,55,30,1019,1017,1015,16,16,16,32,14,40,0.25,4,,211<br />
2012-3-14,27,17,8,9,7,4,86,57,28,1023,1021,1018,16,16,16,24,8,32,0.00,2,,241<br />
2012-3-15,29,19,8,12,8,6,80,52,24,1023,1021,1019,16,16,16,37,7,45,0.00,4,,168<br />
2012-3-16,17,13,10,13,10,9,100,85,69,1022,1022,1021,16,9,3,14,4,19,0.51,7,Rain,76<br />
2012-3-17,24,16,7,13,11,7,100,75,49,1026,1024,1022,16,8,0,21,7,27,0.00,2,Fog,66<br />
2012-3-18,20,16,11,12,11,10,96,78,59,1028,1026,1023,16,13,4,19,9,24,0.00,6,,163<br />
2012-3-19,24,18,12,14,13,11,100,77,53,1023,1022,1020,16,16,13,19,9,27,0.25,5,,159<br />
2012-3-20,23,18,13,16,15,13,100,79,57,1025,1023,1022,16,16,16,19,6,24,0.00,6,,88<br />
2012-3-21,19,16,12,15,14,12,100,87,73,1027,1026,1024,16,8,0,13,4,14,T,7,Fog,94<br />
2012-3-22,27,19,12,16,15,13,100,74,48,1025,1023,1019,16,9,0,16,5,23,0.00,5,Fog,183<br />
2012-3-23,28,21,12,17,13,11,100,70,39,1019,1017,1014,16,11,2,19,7,24,0.00,3,,80<br />
2012-3-24,19,17,15,16,14,12,97,88,78,1014,1012,1011,16,8,2,23,11,27,7.87,7,Rain,70<br />
2012-3-25,17,14,10,12,11,9,100,84,67,1011,1009,1008,16,11,2,24,13,27,4.57,8,Rain,354<br />
2012-3-26,16,10,4,11,-1,-11,83,53,23,1023,1014,1009,16,16,16,48,28,64,0.00,1,,331<br />
2012-3-27,13,6,-1,-3,-10,-13,49,34,19,1029,1026,1023,16,16,16,26,9,34,0.00,1,,341<br />
2012-3-28,23,14,4,14,6,-4,73,54,35,1022,1011,1005,16,16,11,34,17,40,0.76,5,Rain-Thunderstorm,207<br />
2012-3-29,19,14,8,4,2,0,56,44,31,1017,1012,1006,16,16,16,34,17,47,0.00,1,,338<br />
2012-3-30,13,7,2,5,2,-1,89,71,53,1020,1016,1010,16,16,16,19,5,23,T,4,Rain,105<br />
2012-3-31,19,13,6,9,7,4,93,75,56,1012,1010,1007,16,16,14,34,12,39,0.00,6,,20<br />
2012-4-1,17,13,8,12,6,4,93,73,52,1013,1009,1002,16,16,10,34,9,50,3.05,7,Rain,181<br />
2012-4-2,16,11,4,12,2,-3,93,60,27,1014,1010,1001,16,16,11,39,19,61,1.27,2,Rain,339<br />
2012-4-3,22,11,0,3,-2,-6,92,55,17,1018,1014,1009,16,16,16,14,4,21,0.00,2,,354<br />
2012-4-4,25,16,7,11,5,-5,89,56,23,1008,1006,1002,16,16,11,34,10,56,0.00,4,,322<br />
2012-4-5,16,9,3,1,-2,-4,79,54,28,1013,1011,1007,16,16,16,26,8,32,0.00,4,,11<br />
2012-4-6,16,9,3,0,-5,-9,82,51,19,1019,1016,1013,16,16,16,35,17,45,0.00,0,,355<br />
2012-4-7,18,9,-1,-4,-7,-10,72,44,15,1024,1021,1018,16,16,16,35,14,63,0.00,0,,325<br />
2012-4-8,22,12,1,2,-3,-6,65,41,17,1020,1015,1010,16,16,16,42,17,53,0.00,2,,304<br />
2012-4-9,19,14,8,3,-1,-7,43,35,26,1014,1012,1009,16,16,16,47,25,64,T,3,Rain,291<br />
2012-4-10,19,12,4,3,-2,-7,85,52,19,1013,1009,1006,16,16,16,40,19,58,0.00,2,,284<br />
2012-4-11,12,7,1,1,-3,-6,70,54,38,1018,1014,1012,16,16,16,39,18,50,T,5,,310<br />
2012-4-12,16,9,3,1,-2,-4,76,52,28,1022,1020,1018,16,16,16,34,14,60,0.00,3,,312<br />
2012-4-13,18,10,1,1,-1,-2,82,54,26,1026,1024,1022,16,16,16,24,6,34,0.00,2,,335<br />
2012-4-14,23,13,2,5,2,0,82,53,23,1024,1021,1018,16,16,16,27,9,34,0.00,6,,203<br />
2012-4-15,28,22,14,13,9,6,64,49,33,1019,1017,1015,16,16,16,29,13,37,0.00,6,,196<br />
2012-4-16,31,24,16,16,14,13,84,59,34,1017,1015,1013,16,16,14,32,15,42,0.00,1,,195<br />
2012-4-17,23,17,10,13,4,-3,67,43,19,1024,1021,1015,16,16,16,37,15,45,0.00,3,,320<br />
2012-4-18,14,12,9,9,7,2,93,68,43,1025,1023,1021,16,13,6,16,6,23,6.10,8,Rain,346<br />
2012-4-19,21,14,8,10,9,8,100,72,44,1021,1019,1016,16,10,2,11,3,24,0.00,5,Rain,198<br />
2012-4-20,22,14,6,12,10,6,100,77,53,1016,1014,1010,16,14,5,24,8,29,0.00,3,Fog,182<br />
2012-4-21,27,19,12,14,12,9,100,68,35,1009,1007,1003,16,15,4,42,15,60,5.84,6,Rain,232<br />
2012-4-22,12,9,6,10,8,5,93,88,83,1009,1006,997,16,14,6,39,22,52,24.38,8,Rain,357<br />
2012-4-23,8,6,3,5,3,0,92,77,62,1001,996,994,16,16,16,40,22,52,0.25,8,Rain,295<br />
2012-4-24,17,10,3,3,-2,-7,86,53,19,1007,1002,1000,16,16,16,35,12,42,0.00,4,,226<br />
2012-4-25,21,10,-1,3,0,-3,96,59,21,1011,1010,1008,16,16,16,29,7,40,0.00,4,,255<br />
2012-4-26,19,16,12,15,11,4,93,74,55,1011,1007,1003,16,16,16,47,11,60,T,7,,168<br />
2012-4-27,17,11,6,8,-1,-5,62,43,23,1023,1016,1008,16,16,16,40,21,52,0.00,3,,319<br />
2012-4-28,13,8,2,7,0,-4,93,64,35,1026,1024,1022,16,15,4,16,5,21,4.06,6,Rain,12<br />
2012-4-29,21,13,4,7,4,0,100,63,26,1025,1023,1020,16,12,1,23,6,29,1.27,4,Fog-Rain,334<br />
2012-4-30,18,12,5,11,4,-2,93,67,41,1027,1024,1020,16,16,16,23,10,29,0.00,7,,114<br />
2012-5-1,29,22,14,17,14,8,93,67,40,1020,1016,1015,16,15,6,24,10,32,2.29,6,Rain-Thunderstorm,201<br />
2012-5-2,25,20,15,18,16,13,97,79,60,1020,1017,1015,16,16,10,23,8,39,0.25,6,Rain,99<br />
2012-5-3,29,21,13,18,14,12,93,70,47,1022,1020,1016,16,10,1,19,9,24,T,7,Rain,153<br />
2012-5-4,29,22,16,19,17,16,100,74,47,1017,1014,1012,16,14,5,35,7,45,1.27,5,Rain,244<br />
2012-5-5,27,21,16,18,17,16,100,76,51,1015,1012,1011,16,15,10,24,9,32,0.00,6,Rain,39<br />
2012-5-6,22,19,16,16,14,13,90,78,66,1019,1017,1015,16,16,16,16,8,23,T,8,,110<br />
2012-5-7,21,18,14,14,11,4,90,67,43,1019,1018,1016,16,16,16,27,15,42,0.00,8,,163<br />
2012-5-8,21,18,14,18,14,6,87,69,51,1017,1012,1009,16,14,8,32,15,40,2.29,7,Rain,177<br />
2012-5-9,23,18,13,18,15,12,100,75,49,1009,1007,1005,16,12,2,35,9,42,9.40,8,Rain,289<br />
2012-5-10,19,14,10,13,6,3,100,69,37,1014,1008,1003,16,16,10,48,19,63,0.00,3,,311<br />
2012-5-11,23,13,4,6,2,-1,92,59,25,1023,1019,1015,16,16,16,29,10,39,0.00,0,,292<br />
2012-5-12,25,16,6,11,6,2,92,58,23,1026,1024,1023,16,16,16,21,4,27,0.00,4,,208<br />
2012-5-13,27,21,14,14,12,10,75,57,39,1023,1021,1019,16,16,16,29,12,40,0.00,7,,186<br />
2012-5-14,19,18,16,17,16,13,100,84,68,1020,1019,1016,16,9,2,26,10,37,11.68,8,Rain,161<br />
2012-5-15,27,22,18,18,17,15,100,76,52,1016,1014,1013,16,13,2,19,7,24,17.27,7,Rain-Thunderstorm,210<br />
2012-5-16,28,21,14,17,15,11,100,68,36,1014,1013,1011,16,12,0,19,7,32,0.00,4,Fog,272<br />
2012-5-17,23,17,10,16,7,2,76,52,27,1021,1018,1014,16,16,16,27,14,35,0.00,2,,4<br />
2012-5-18,24,16,7,9,7,4,86,58,29,1022,1021,1020,16,16,16,19,7,27,0.00,4,,68<br />
2012-5-19,27,18,9,12,9,7,93,63,33,1023,1021,1019,16,16,16,21,5,27,0.00,4,,2<br />
2012-5-20,28,19,11,16,12,9,93,65,36,1022,1021,1019,16,16,16,27,14,35,0.25,3,,35<br />
2012-5-21,21,19,18,19,18,17,100,92,84,1019,1016,1013,16,8,2,23,10,27,9.40,8,Rain,80<br />
2012-5-22,27,22,17,19,18,17,100,79,58,1013,1011,1009,16,14,6,24,6,32,11.18,7,Rain-Thunderstorm,107<br />
2012-5-23,27,22,17,19,18,16,100,82,64,1015,1013,1010,16,12,1,24,4,27,35.81,6,Rain-Thunderstorm,301<br />
2012-5-24,27,22,17,20,18,16,100,77,54,1019,1017,1015,16,12,0,27,9,37,4.06,6,Fog-Rain,145<br />
2012-5-25,29,24,19,21,20,19,100,79,58,1021,1020,1019,16,14,8,16,8,23,0.00,6,,167<br />
2012-5-26,30,24,19,22,20,19,100,81,61,1022,1021,1019,16,16,16,16,9,24,0.00,4,,176<br />
2012-5-27,30,25,19,20,19,18,100,76,51,1022,1020,1017,16,16,16,63,13,84,7.62,4,Rain,183<br />
2012-5-28,32,26,19,22,19,17,93,70,47,1019,1016,1013,16,16,16,27,9,37,0.00,3,,203<br />
2012-5-29,31,26,21,21,20,18,97,76,55,1014,1010,1007,16,14,1,37,12,47,23.62,4,Rain-Thunderstorm,198<br />
2012-5-30,29,24,18,21,17,9,97,64,31,1010,1009,1006,16,16,14,16,5,26,0.00,7,Rain,293<br />
2012-5-31,28,23,18,18,12,9,87,60,33,1012,1010,1007,16,16,16,24,9,32,0.00,2,,350<br />
2012-6-1,27,22,17,21,18,13,93,78,62,1012,1008,1004,16,14,5,35,11,50,15.49,7,Rain-Thunderstorm,143<br />
2012-6-2,23,17,12,16,10,7,93,66,38,1011,1009,1007,16,16,16,37,11,48,0.00,3,,301<br />
2012-6-3,26,18,10,13,11,9,96,66,36,1011,1009,1007,16,16,16,29,10,45,T,3,,257<br />
2012-6-4,23,18,12,12,10,7,86,62,38,1008,1006,1005,16,16,16,35,18,48,T,5,,326<br />
2012-6-5,21,17,12,12,10,8,83,66,48,1014,1011,1008,16,16,16,21,10,26,T,7,Rain,37<br />
2012-6-6,23,17,11,12,10,9,93,67,41,1017,1015,1014,16,16,16,16,6,23,0.00,5,,239<br />
2012-6-7,26,19,11,13,11,9,93,65,37,1017,1016,1014,16,16,16,29,8,39,T,3,,294<br />
2012-6-8,28,19,11,14,11,8,100,64,28,1017,1015,1013,16,16,16,32,10,40,0.00,3,,296<br />
2012-6-9,31,22,13,15,13,9,93,60,26,1016,1015,1014,16,16,16,26,8,34,0.00,3,,232<br />
2012-6-10,32,24,16,17,15,13,90,61,32,1020,1018,1016,16,16,16,19,5,26,0.00,1,,227<br />
2012-6-11,31,24,18,18,17,16,93,69,44,1021,1019,1018,16,16,10,27,10,39,T,5,,187<br />
2012-6-12,26,23,20,23,21,17,93,81,68,1017,1013,1010,16,11,2,26,11,34,15.24,8,Rain-Thunderstorm,160<br />
2012-6-13,27,23,19,19,13,9,90,63,35,1018,1015,1011,16,16,16,32,18,47,0.00,5,,341<br />
2012-6-14,27,22,16,16,14,11,78,63,47,1023,1021,1018,16,16,16,23,12,50,0.00,6,,51<br />
2012-6-15,27,21,15,16,14,11,97,68,39,1026,1024,1023,16,16,16,19,6,26,0.00,4,,95<br />
2012-6-16,27,19,12,13,12,10,93,65,37,1027,1025,1022,16,16,16,19,5,24,0.00,3,,125<br />
2012-6-17,25,18,11,14,12,10,96,70,43,1023,1021,1018,16,16,16,23,8,29,0.00,4,,141<br />
2012-6-18,20,18,16,18,16,13,93,86,78,1020,1019,1018,16,14,4,21,9,26,3.05,8,Rain,162<br />
2012-6-19,32,26,19,22,19,17,93,70,47,1021,1020,1018,16,15,10,14,4,19,0.00,5,,179<br />
2012-6-20,34,28,21,22,21,18,93,66,39,1021,1019,1016,16,14,6,21,6,27,0.00,2,Fog,284<br />
2012-6-21,36,28,21,22,20,18,97,68,39,1016,1014,1011,16,15,10,19,4,24,0.00,2,,300<br />
2012-6-22,34,27,20,22,19,16,97,69,41,1011,1010,1007,16,15,10,50,10,72,2.03,6,Rain-Thunderstorm,305<br />
2012-6-23,31,25,19,20,16,12,90,61,31,1016,1014,1011,16,16,13,26,10,34,0.00,3,,313<br />
2012-6-24,32,24,17,19,16,13,93,64,34,1017,1015,1012,16,16,16,23,6,27,0.00,5,,227<br />
2012-6-25,30,24,18,20,14,6,90,57,24,1012,1008,1006,16,15,11,39,19,50,0.00,3,,289<br />
2012-6-26,27,19,11,9,7,4,67,49,30,1013,1011,1009,16,16,16,37,17,47,0.00,1,,312<br />
2012-6-27,31,22,12,14,11,8,83,56,28,1014,1012,1011,16,16,16,37,13,50,0.00,2,,298<br />
2012-6-28,34,24,14,17,14,11,87,57,26,1013,1011,1008,16,16,16,24,9,29,0.00,2,,210<br />
2012-6-29,39,31,22,23,20,17,90,63,36,1011,1007,1005,16,14,1,95,9,114,9.65,4,Rain-Thunderstorm,262<br />
2012-6-30,34,28,21,22,19,17,93,66,38,1011,1010,1008,16,16,16,23,8,27,0.00,3,,274<br />
2012-7-1,36,29,22,22,20,16,93,62,30,1013,1011,1009,16,16,14,26,9,35,0.00,2,,289<br />
2012-7-2,33,28,23,19,17,14,79,56,32,1015,1014,1012,16,16,16,32,11,42,T,3,Rain-Thunderstorm,326<br />
2012-7-3,35,28,20,21,18,13,93,60,26,1015,1014,1012,16,15,3,48,8,64,5.84,5,Rain-Thunderstorm,296<br />
2012-7-4,36,28,21,22,19,16,100,72,43,1013,1012,1010,16,15,11,50,9,63,0.00,6,Thunderstorm,269<br />
2012-7-5,37,29,22,20,19,17,84,60,35,1012,1010,1009,16,16,16,32,13,40,0.00,4,,301<br />
2012-7-6,37,31,24,22,20,17,74,54,33,1015,1013,1011,16,16,16,19,7,27,0.00,2,,314<br />
2012-7-7,38,31,24,23,21,16,87,57,27,1013,1012,1010,16,14,8,27,8,34,0.00,5,,247<br />
2012-7-8,38,32,24,23,22,19,82,62,42,1012,1011,1009,16,15,13,39,7,48,T,7,Rain-Thunderstorm,317<br />
2012-7-9,29,26,22,23,20,17,94,73,51,1015,1013,1011,16,15,5,23,7,27,6.10,6,Rain-Thunderstorm,13<br />
2012-7-10,32,26,19,22,19,16,93,68,43,1018,1016,1015,16,16,14,23,6,27,0.00,6,,112<br />
2012-7-11,32,26,19,20,17,14,93,65,36,1021,1020,1017,16,16,16,21,7,29,0.00,6,,121<br />
2012-7-12,31,24,17,18,16,12,93,63,32,1023,1022,1021,16,16,16,21,7,27,0.00,5,,119<br />
2012-7-13,30,26,21,18,16,14,78,61,43,1024,1023,1022,16,16,16,19,4,23,T,7,,313<br />
2012-7-14,31,26,20,23,20,18,93,75,57,1023,1022,1020,16,16,11,24,6,34,2.54,7,Rain-Thunderstorm,107<br />
2012-7-15,35,29,23,23,22,18,93,67,41,1021,1019,1016,16,16,16,39,8,48,1.52,6,Rain,218<br />
2012-7-16,36,28,21,22,21,19,97,68,39,1017,1014,1011,16,16,16,27,7,37,0.25,4,Rain,280<br />
2012-7-17,37,29,21,21,18,13,93,59,24,1013,1012,1010,16,15,13,21,8,29,0.00,4,,255<br />
2012-7-18,38,31,23,22,21,19,87,61,35,1013,1011,1010,16,16,11,48,6,60,1.52,5,Rain-Thunderstorm,270<br />
2012-7-19,34,29,23,23,21,19,94,68,41,1014,1012,1010,16,13,2,56,10,72,25.91,7,Rain-Thunderstorm,322<br />
2012-7-20,28,24,19,23,21,19,94,80,65,1016,1013,1011,16,14,3,24,11,34,14.48,8,Rain-Thunderstorm,17<br />
2012-7-21,21,19,18,19,18,17,100,92,84,1021,1018,1015,16,8,3,19,10,23,3.30,8,Rain,32<br />
2012-7-22,29,24,19,22,19,19,93,78,63,1023,1021,1020,16,13,2,14,4,19,T,7,,159<br />
2012-7-23,32,26,21,23,21,19,100,75,50,1020,1017,1013,16,16,10,19,6,26,T,5,,228<br />
2012-7-24,32,27,22,22,21,20,93,74,55,1012,1009,1007,16,16,16,27,12,35,T,4,Rain,252<br />
2012-7-25,30,26,21,18,13,9,78,55,31,1015,1012,1009,16,16,16,19,8,29,0.00,1,,305<br />
2012-7-26,37,28,20,23,20,16,84,65,45,1011,1008,1005,16,16,16,40,13,53,T,3,,210<br />
2012-7-27,32,27,22,22,21,19,93,70,47,1012,1010,1007,16,16,16,23,7,29,T,5,,286<br />
2012-7-28,33,27,21,22,19,17,93,66,38,1014,1012,1011,16,16,16,29,9,35,0.00,3,,302<br />
2012-7-29,32,26,21,19,18,16,79,63,46,1017,1015,1014,16,16,16,24,9,32,0.00,2,,353<br />
2012-7-30,32,25,18,21,19,18,93,70,46,1019,1017,1016,16,15,5,26,8,35,0.00,4,,115<br />
2012-7-31,32,27,21,22,20,16,97,70,42,1017,1014,1012,16,16,16,34,10,56,0.25,6,Rain-Thunderstorm,136<br />
2012-8-1,31,26,21,21,19,17,97,74,51,1013,1012,1010,16,15,1,19,4,26,14.22,6,Rain-Thunderstorm,241<br />
2012-8-2,33,27,20,22,20,17,100,72,44,1013,1012,1011,16,14,5,26,7,37,T,3,Rain-Thunderstorm,137<br />
2012-8-3,33,27,22,22,21,19,93,70,47,1018,1015,1013,16,15,8,23,9,34,0.00,4,,173<br />
2012-8-4,34,29,24,23,21,18,94,67,39,1021,1020,1018,16,15,8,29,13,40,0.00,4,,170<br />
2012-8-5,34,29,23,23,22,18,94,70,46,1021,1019,1017,16,15,2,45,14,61,3.81,7,Rain-Thunderstorm,206<br />
2012-8-6,32,27,22,23,21,18,94,69,44,1019,1017,1015,16,16,13,19,5,23,T,6,Rain,260<br />
2012-8-7,32,27,22,22,19,17,93,68,43,1016,1015,1014,16,16,14,14,5,19,0.00,7,,49<br />
2012-8-8,32,27,22,23,22,20,93,73,53,1016,1014,1013,16,14,8,23,7,29,0.25,6,Rain,125<br />
