
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-29,4,0,-4,-2,-7,-10,69,57,44,1024,1018,1013,16,13,0,53,26,76,2.03,5,Fog-Snow,249<br />
2012-1-30,8,-1,-9,-3,-7,-11,81,65,49,1027,1023,1017,16,15,11,39,19,53,0.00,5,,209<br />
2012-1-31,15,11,7,6,0,-4,66,51,36,1019,1017,1014,16,16,16,53,28,72,0.00,5,,229<br />
2012-2-1,13,8,3,7,4,-1,86,69,51,1019,1016,1014,16,13,8,42,17,61,1.52,7,Rain,267<br />
2012-2-2,4,2,-1,0,-2,-4,82,73,64,1030,1024,1018,16,12,8,24,10,29,0.00,7,,338<br />
2012-2-3,8,3,-3,-2,-3,-5,85,65,45,1034,1031,1028,16,12,6,19,5,29,0.00,1,,127<br />
2012-2-4,2,1,-1,-1,-2,-3,92,84,75,1028,1024,1020,13,5,0,14,7,21,6.60,8,Fog-Snow,51<br />
2012-2-5,7,1,-5,-3,-4,-6,92,72,51,1025,1023,1020,16,13,5,23,8,26,0.00,3,,350<br />
2012-2-6,8,2,-5,-1,-4,-7,88,69,49,1023,1021,1019,16,12,8,29,12,37,0.00,0,,239<br />
2012-2-7,3,1,-1,-2,-3,-4,85,75,64,1026,1024,1020,16,11,6,24,11,35,0.00,7,,341<br />
2012-2-8,-1,-3,-6,-3,-5,-8,85,80,74,1026,1024,1022,16,10,1,21,12,26,1.78,7,Snow,354<br />
2012-2-9,2,-3,-8,-6,-8,-10,84,69,54,1026,1024,1022,16,13,10,29,15,37,0.00,3,,244<br />
2012-2-10,-1,-2,-4,-4,-6,-9,92,75,58,1021,1016,1012,16,8,1,23,14,29,1.78,8,Snow,223<br />
2012-2-11,-2,-6,-11,-3,-10,-16,92,83,73,1022,1015,1008,16,4,1,47,23,64,3.81,8,Snow,297<br />
2012-2-12,-5,-7,-9,-10,-12,-14,80,73,65,1023,1021,1019,16,9,1,35,21,45,0.76,7,Snow,272<br />
2012-2-13,1,-5,-11,-9,-11,-13,80,59,38,1023,1021,1017,16,16,16,26,17,34,0.00,3,,237<br />
2012-2-14,1,0,-2,-1,-3,-9,92,73,53,1018,1014,1011,16,6,1,24,12,32,2.29,8,Snow,200<br />
2012-2-15,4,2,0,0,-2,-4,89,77,64,1026,1023,1019,16,11,5,24,12,29,T,8,Rain-Snow,211<br />
2012-2-16,8,6,3,6,3,0,92,84,76,1020,1016,1013,13,6,2,32,16,42,7.37,8,Rain,224<br />
2012-2-17,6,1,-4,-1,-3,-5,92,71,49,1021,1020,1019,16,11,5,34,12,42,0.00,3,,255<br />
2012-2-18,6,1,-5,-3,-6,-8,81,63,45,1022,1018,1015,16,16,13,39,17,50,T,4,,285<br />
2012-2-19,2,-2,-6,-7,-8,-9,81,64,47,1022,1020,1017,16,16,16,32,17,35,0.00,7,,40<br />
2012-2-20,4,1,-4,-7,-8,-9,74,57,40,1029,1025,1021,16,16,16,21,9,24,0.00,5,,69<br />
2012-2-21,7,3,-1,2,-2,-8,82,65,47,1022,1011,1007,16,12,2,47,24,60,2.29,8,Rain-Snow,198<br />
2012-2-22,12,7,2,2,0,-3,85,62,38,1009,1002,995,16,14,8,47,21,56,T,7,Rain,233<br />
2012-2-23,9,4,-1,2,-1,-5,92,65,38,1004,1001,996,16,9,0,34,10,39,4.57,6,Fog-Rain,270<br />
2012-2-24,9,4,-1,4,-1,-5,92,73,53,1007,999,993,16,10,2,61,28,82,0.76,8,Rain-Snow,248<br />
2012-2-25,0,-2,-3,-4,-6,-7,85,77,69,1027,1016,1007,14,6,2,40,25,58,2.54,8,Snow,273<br />
2012-2-26,5,0,-6,-7,-8,-10,74,56,38,1032,1028,1024,16,16,13,26,12,37,T,4,Snow,215<br />
2012-2-27,13,5,-3,-3,-6,-9,75,53,30,1032,1025,1021,16,16,13,52,22,71,0.00,3,,256<br />
2012-2-28,7,1,-6,-3,-6,-8,81,61,40,1033,1029,1023,16,13,10,19,6,24,0.00,4,,110<br />
2012-2-29,20,11,2,13,5,-6,93,71,48,1020,1007,1000,16,10,1,37,16,47,25.91,6,Fog-Rain-Thunderstorm,176<br />
2012-3-1,13,7,1,1,-2,-3,76,63,49,1014,1009,1001,16,15,11,50,18,61,T,7,Rain,271<br />
2012-3-2,14,7,0,9,3,-3,89,66,43,1013,1002,994,16,11,3,58,19,66,15.49,5,Rain-Thunderstorm,153<br />
2012-3-3,9,4,-2,0,-4,-8,72,63,54,1009,1005,998,16,13,2,53,30,71,0.51,7,Snow,258<br />
2012-3-4,2,0,-2,-3,-4,-7,92,81,69,1012,1009,1007,16,7,1,32,15,42,5.59,8,Snow,278<br />
2012-3-5,-2,-4,-7,-4,-8,-11,92,75,58,1032,1023,1012,16,9,2,27,13,34,1.27,7,Snow,316<br />
2012-3-6,10,1,-8,-3,-6,-11,77,57,36,1033,1029,1025,16,15,13,37,19,47,0.00,4,,176<br />
2012-3-7,19,12,5,4,0,-4,51,41,31,1028,1024,1020,16,16,16,52,27,66,0.00,6,,208<br />
2012-3-8,14,8,1,11,6,-4,93,70,47,1022,1016,1012,16,10,2,48,30,64,12.70,7,Rain,240<br />
2012-3-9,6,2,-2,-3,-6,-11,78,61,44,1032,1026,1022,16,16,13,47,23,61,T,4,Snow,294<br />
2012-3-10,7,1,-7,-7,-10,-12,68,49,30,1036,1033,1029,16,16,16,26,12,35,0.00,2,,193<br />
2012-3-11,18,9,-1,-1,-4,-8,58,41,23,1030,1028,1025,16,16,16,27,14,37,0.00,3,,203<br />
2012-3-12,14,11,8,11,6,-3,93,67,41,1025,1020,1015,16,11,3,39,19,50,8.64,8,Rain,182<br />
2012-3-13,21,16,10,12,9,4,86,63,39,1020,1017,1014,16,15,5,37,19,45,2.54,5,Rain,260<br />
2012-3-14,23,14,4,7,3,-2,79,55,30,1023,1021,1020,16,16,13,26,11,34,0.00,2,,216<br />
2012-3-15,22,17,11,13,9,7,78,62,45,1022,1020,1018,16,16,13,40,19,48,3.81,5,Rain-Thunderstorm,205<br />
2012-3-16,23,17,12,13,12,10,93,73,53,1022,1020,1017,16,13,6,23,10,35,0.51,6,Rain-Thunderstorm,230<br />
2012-3-17,25,18,11,13,9,5,93,61,28,1024,1022,1020,16,10,3,26,9,42,0.00,2,,154<br />
2012-3-18,24,19,14,13,12,10,87,68,49,1023,1020,1019,16,14,6,35,14,48,7.37,6,Rain-Thunderstorm,187<br />
2012-3-19,26,19,12,14,12,9,93,65,36,1022,1020,1019,16,10,0,16,7,47,0.00,5,Fog,176<br />
2012-3-20,27,21,15,14,12,11,78,59,39,1023,1021,1019,16,14,10,14,7,26,0.00,5,,130<br />
2012-3-21,27,21,14,12,11,7,75,53,31,1024,1022,1020,16,15,13,23,10,47,0.00,2,,123<br />
2012-3-22,28,21,13,13,11,7,80,54,28,1022,1020,1018,16,13,5,14,6,39,0.00,1,,101<br />
2012-3-23,28,22,15,14,9,7,90,59,28,1019,1015,1011,16,15,5,39,9,48,8.38,5,Rain-Thunderstorm,132<br />
2012-3-24,20,18,16,15,13,9,90,74,58,1011,1010,1009,16,11,3,21,11,32,3.56,7,Rain,154<br />
2012-3-25,15,12,8,10,9,7,93,80,67,1016,1012,1010,13,7,2,24,13,35,T,5,Rain,338<br />
2012-3-26,11,5,-1,9,-3,-10,89,64,38,1028,1023,1016,16,15,6,37,21,48,0.00,4,,359<br />
2012-3-27,13,5,-3,-6,-8,-11,81,52,22,1029,1025,1016,16,16,16,26,14,35,0.00,3,,145<br />
2012-3-28,24,17,9,11,2,-6,61,42,23,1015,1010,1006,16,16,13,56,26,87,0.00,6,,265<br />
2012-3-29,9,5,0,2,-2,-3,75,64,53,1021,1017,1012,16,16,16,29,15,39,0.00,7,,6<br />
2012-3-30,17,8,-1,10,2,-3,86,65,44,1020,1012,1005,16,13,3,27,11,34,4.06,6,Rain-Thunderstorm,96<br />
2012-3-31,7,5,3,5,2,0,92,81,70,1015,1012,1008,16,9,2,23,10,32,0.00,8,,349<br />
2012-4-1,18,11,4,11,4,0,89,70,51,1014,1008,1004,16,8,3,32,15,56,5.59,7,Rain-Thunderstorm,263<br />
2012-4-2,14,8,2,2,0,-5,92,64,35,1017,1014,1009,16,13,6,24,11,42,0.00,3,,41<br />
2012-4-3,18,11,2,4,-1,-6,59,46,32,1018,1014,1010,16,16,11,34,10,40,2.03,4,Rain,103<br />
2012-4-4,16,9,2,4,-1,-7,71,47,23,1013,1011,1010,16,16,13,37,17,52,0.00,4,,5<br />
2012-4-5,12,6,0,-1,-3,-5,78,58,38,1017,1014,1012,16,16,16,27,16,39,0.00,3,,20<br />
2012-4-6,13,6,-1,-2,-5,-13,85,52,18,1024,1022,1018,16,14,8,29,17,40,0.00,0,,9<br />
2012-4-7,16,7,-2,-3,-7,-10,69,43,16,1027,1025,1022,16,16,16,24,8,32,0.00,0,,348<br />
2012-4-8,16,11,5,5,-3,-9,64,43,21,1021,1018,1016,16,16,16,47,18,60,T,4,,276<br />
2012-4-9,16,9,3,2,-1,-6,82,57,32,1017,1013,1009,16,16,10,40,16,53,0.51,5,Rain,284<br />
2012-4-10,7,4,1,-1,-4,-6,89,66,43,1015,1012,1010,16,14,8,34,19,42,T,6,Snow,284<br />
2012-4-11,8,4,0,3,-1,-3,89,71,53,1023,1019,1014,16,13,4,37,16,47,0.51,7,Rain-Snow,317<br />
2012-4-12,13,6,-2,1,-2,-4,92,62,32,1025,1023,1021,16,14,5,21,8,47,0.00,3,,332<br />
2012-4-13,17,9,1,-1,-3,-6,70,47,23,1026,1024,1022,16,16,16,21,7,29,0.00,3,,91<br />
2012-4-14,13,10,7,11,5,-2,93,70,46,1022,1019,1016,16,11,4,29,15,37,6.60,7,Rain,185<br />
2012-4-15,26,19,13,13,11,9,93,66,39,1016,1014,1013,16,10,4,42,20,56,0.25,7,Rain,215<br />
2012-4-16,27,19,11,13,9,3,60,48,35,1021,1013,1010,16,16,16,61,31,87,0.00,4,,227<br />
2012-4-17,16,11,6,4,2,-1,83,61,39,1027,1026,1022,16,16,16,23,10,32,0.00,4,,326<br />
2012-4-18,17,11,3,2,0,-1,76,54,32,1027,1023,1018,16,16,11,21,8,26,0.00,4,,95<br />
2012-4-19,22,14,7,8,6,2,92,63,34,1019,1017,1014,16,14,6,21,11,27,0.00,3,,211<br />
2012-4-20,25,18,11,9,8,6,77,57,36,1013,1009,1006,16,16,13,35,19,47,0.00,6,,207<br />
2012-4-21,11,8,4,8,3,1,92,85,77,1015,1012,1007,16,10,3,27,16,35,12.19,8,Rain,353<br />
2012-4-22,8,6,4,2,0,-2,85,72,58,1014,1012,1008,16,15,11,35,20,53,T,8,Rain,26<br />
2012-4-23,11,6,2,1,-5,-9,76,51,26,1008,1003,1001,16,16,16,61,28,85,T,8,,338<br />
2012-4-24,14,8,1,-3,-7,-9,56,38,19,1006,1002,999,16,16,16,45,22,58,T,5,,297<br />
2012-4-25,19,11,2,6,-1,-4,76,52,27,1011,1009,1007,16,16,11,27,8,37,T,5,Rain,243<br />
2012-4-26,15,10,5,13,8,3,93,80,66,1015,1007,1004,16,10,2,37,15,47,4.83,7,Rain,236<br />
2012-4-27,10,7,3,3,-3,-7,76,54,31,1025,1021,1015,16,16,16,26,14,34,0.00,6,,357<br />
2012-4-28,7,4,2,3,-2,-7,79,59,39,1025,1023,1021,16,15,6,26,11,32,2.54,8,Rain,85<br />
2012-4-29,18,8,-2,-2,-4,-8,82,51,20,1027,1025,1023,16,16,16,21,9,37,0.00,3,,43<br />
2012-4-30,27,18,9,14,4,-7,90,60,29,1024,1017,1011,16,15,5,37,16,50,6.10,7,Rain,162<br />
2012-5-1,22,18,14,14,13,12,90,74,57,1019,1016,1012,16,10,3,23,11,37,1.52,7,Rain,262<br />
2012-5-2,29,23,16,18,16,14,90,68,46,1017,1015,1014,16,13,8,35,16,47,1.27,6,Rain,222<br />
2012-5-3,31,24,17,18,16,14,93,66,39,1019,1016,1013,16,13,2,32,14,39,3.30,4,Rain-Thunderstorm,242<br />
2012-5-4,28,22,16,17,16,12,93,66,39,1017,1014,1012,16,13,8,14,11,19,5.08,5,Rain-Thunderstorm,226<br />
2012-5-5,26,19,13,16,14,6,97,74,50,1018,1014,1013,16,8,0,24,14,32,0.00,5,Fog,34<br />
2012-5-6,26,17,8,9,5,-1,82,52,21,1018,1016,1014,16,16,16,21,11,26,0.00,3,,32<br />
2012-5-7,27,22,17,17,11,3,87,69,50,1015,1013,1009,16,13,5,32,10,40,11.68,6,Rain-Thunderstorm,116<br />
2012-5-8,20,17,14,16,14,12,93,81,68,1010,1009,1008,11,7,3,26,13,42,8.38,8,Rain,246<br />
2012-5-9,21,15,9,12,8,4,89,63,37,1010,1009,1006,16,13,8,50,14,66,T,5,Rain,289<br />
2012-5-10,17,11,6,6,3,-2,89,59,29,1016,1012,1009,16,16,11,32,13,42,0.00,3,,332<br />
2012-5-11,22,14,6,3,2,0,76,51,25,1023,1021,1017,16,16,16,29,9,39,0.00,1,,280<br />
2012-5-12,23,16,9,7,5,3,71,51,31,1026,1024,1023,16,16,11,23,8,26,0.00,5,,210<br />
2012-5-13,21,17,12,11,9,6,80,61,42,1023,1022,1020,16,15,10,23,7,24,0.00,6,,187<br />
2012-5-14,23,18,13,12,11,7,93,71,48,1020,1017,1015,16,12,3,19,8,29,0.00,7,,53<br />
2012-5-15,26,18,10,12,7,2,93,58,23,1016,1015,1013,16,14,5,21,8,26,0.00,2,,257<br />
2012-5-16,23,15,7,12,7,-1,83,62,41,1020,1015,1012,16,14,6,34,14,40,0.25,3,Rain,328<br />
2012-5-17,20,11,2,3,1,-1,82,56,29,1023,1021,1020,16,16,16,23,9,47,0.00,0,,34<br />
2012-5-18,26,16,6,5,3,-1,70,47,24,1022,1020,1019,16,16,16,19,9,27,0.00,0,,82<br />
2012-5-19,28,21,14,8,6,2,55,40,25,1022,1021,1019,16,16,16,24,7,29,0.00,2,,130<br />
2012-5-20,31,22,14,11,9,8,72,50,27,1022,1020,1017,16,15,11,16,6,26,0.00,4,,95<br />
2012-5-21,29,23,17,13,11,9,61,48,34,1017,1015,1012,16,16,14,26,11,35,0.00,4,Thunderstorm,113<br />
2012-5-22,19,16,12,13,12,10,93,80,67,1014,1013,1013,16,11,6,23,12,47,0.00,7,,345<br />
2012-5-23,27,19,10,14,12,9,89,67,45,1015,1013,1001,16,10,3,13,6,37,0.00,2,,64<br />
2012-5-24,28,22,16,16,14,13,84,63,42,1015,1013,1012,16,13,6,29,15,45,0.00,1,,161<br />
2012-5-25,31,25,19,18,17,15,81,62,43,1019,1016,1014,16,13,10,32,17,39,0.00,4,Thunderstorm,206<br />
2012-5-26,31,24,18,17,14,10,87,60,32,1022,1020,1018,16,15,8,23,11,29,0.00,5,,34<br />
2012-5-27,33,26,18,18,16,12,79,60,41,1021,1018,1015,16,13,10,39,12,45,0.00,3,,133<br />
2012-5-28,33,27,21,22,19,17,84,63,41,1016,1013,1010,11,9,3,52,13,66,1.52,4,Rain-Thunderstorm,195<br />
2012-5-29,28,23,18,19,18,14,93,68,43,1011,1009,1008,16,10,1,53,11,72,16.26,6,Rain-Hail-Thunderstorm,253<br />
2012-5-30,27,20,13,15,10,6,86,56,26,1011,1009,1008,16,15,11,32,11,58,0.00,3,,313<br />
2012-5-31,24,18,11,12,9,8,86,64,41,1014,1012,1009,16,15,8,27,12,40,0.00,4,,39<br />
2012-6-1,19,16,12,16,12,7,87,76,64,1008,1004,1001,16,12,4,37,21,50,6.60,8,Rain,192<br />
2012-6-2,22,16,9,8,6,3,80,55,29,1009,1008,1007,16,14,6,39,21,50,0.00,4,,244<br />
2012-6-3,25,19,13,11,8,6,72,53,33,1010,1008,1006,16,14,3,56,18,76,0.76,5,Rain-Thunderstorm,262<br />
2012-6-4,21,16,11,9,8,7,89,67,44,1011,1009,1007,16,16,14,29,14,37,0.00,5,,349<br />
2012-6-5,18,14,11,11,9,7,93,73,52,1015,1013,1011,16,14,5,29,13,39,0.25,8,Rain,37<br />
2012-6-6,24,16,8,11,8,4,93,62,31,1017,1016,1015,16,14,5,23,8,47,0.00,3,,33<br />
2012-6-7,26,19,11,11,8,5,77,53,28,1018,1017,1016,16,16,13,24,10,34,0.00,3,,329<br />
2012-6-8,28,21,12,11,8,6,67,47,26,1018,1016,1014,16,16,14,29,9,42,0.00,2,,285<br />
2012-6-9,31,23,15,11,8,6,55,40,24,1016,1015,1014,16,16,16,26,12,45,0.00,1,,245<br />
2012-6-10,32,25,17,13,11,9,67,47,26,1019,1017,1016,16,15,11,24,10,35,0.00,2,,192<br />
2012-6-11,26,23,21,19,16,13,90,69,48,1017,1015,1013,16,10,5,27,14,34,2.03,7,Rain,169<br />
2012-6-12,31,24,17,19,16,7,90,63,36,1016,1012,1010,16,10,3,34,17,40,0.25,6,Rain,258<br />
2012-6-13,24,18,12,11,6,1,77,51,25,1021,1020,1017,16,16,16,27,14,37,0.00,2,,21<br />
2012-6-14,27,19,10,11,8,7,83,56,28,1023,1022,1021,16,16,16,26,13,50,0.00,3,,69<br />
2012-6-15,30,23,17,13,12,11,72,51,30,1024,1022,1021,16,16,14,26,13,60,0.00,2,,144<br />
2012-6-16,31,24,17,14,12,11,72,52,31,1025,1021,1018,16,16,14,26,14,45,0.00,4,,167<br />
2012-6-17,28,23,19,18,16,13,93,75,57,1018,1015,1012,16,12,2,37,18,50,19.56,6,Rain-Thunderstorm,187<br />
2012-6-18,30,24,19,19,18,17,90,68,45,1015,1013,1012,16,9,1,56,12,71,13.46,7,Rain-Thunderstorm,219<br />
2012-6-19,33,26,19,18,17,15,87,62,37,1020,1018,1015,16,14,10,32,15,45,0.00,4,,229<br />
2012-6-20,33,27,21,18,16,14,84,59,34,1022,1019,1016,16,13,8,24,10,63,0.00,1,,233<br />
2012-6-21,33,27,21,18,16,14,79,57,34,1017,1014,1010,16,12,8,35,15,60,0.00,2,,250<br />
2012-6-22,29,24,18,18,14,9,87,59,31,1015,1013,1012,16,15,8,27,11,52,T,5,Rain,334<br />
2012-6-23,28,21,14,14,11,8,80,57,34,1018,1016,1014,16,16,16,23,7,39,0.00,3,,13<br />
2012-6-24,31,23,16,14,11,8,65,48,30,1018,1015,1011,16,16,14,23,7,35,0.00,6,,216<br />
2012-6-25,23,18,13,15,9,5,78,57,35,1015,1013,1010,16,16,14,37,20,48,0.00,4,,357<br />
2012-6-26,26,17,9,10,7,5,86,58,29,1017,1015,1014,16,16,16,32,14,40,0.00,2,,333<br />
2012-6-27,29,22,13,12,9,7,72,49,26,1017,1015,1012,16,16,14,26,11,60,0.00,2,,281<br />
2012-6-28,35,27,18,21,14,9,60,45,30,1013,1009,1006,16,14,11,27,15,37,0.00,2,,230<br />
2012-6-29,36,27,18,22,18,12,87,59,30,1012,1009,1006,16,11,5,35,13,47,0.25,5,Rain-Thunderstorm,297<br />
2012-6-30,32,24,16,18,16,13,93,64,34,1014,1011,1009,16,10,0,26,10,64,0.25,4,Fog-Rain,245<br />
2012-7-1,34,26,17,19,16,11,87,58,28,1016,1013,1011,16,13,6,52,11,64,2.79,4,Rain-Thunderstorm,299<br />
2012-7-2,33,25,16,18,15,12,90,61,32,1017,1016,1014,16,14,6,21,7,64,0.00,2,,296<br />
2012-7-3,29,25,21,21,17,13,74,63,51,1018,1014,1011,16,12,3,39,12,56,6.86,5,Rain-Thunderstorm,191<br />
2012-7-4,36,29,22,21,19,16,84,60,35,1013,1012,1010,16,11,8,29,14,39,T,5,Rain-Thunderstorm,240<br />
2012-7-5,32,27,22,20,17,16,71,55,38,1016,1013,1012,16,15,10,47,10,64,T,6,Rain-Thunderstorm,274<br />
2012-7-6,37,29,22,20,19,18,90,62,33,1015,1014,1013,16,13,5,26,7,34,0.00,2,,312<br />
2012-7-7,38,31,22,22,19,16,84,57,30,1014,1013,1011,16,14,10,34,14,48,0.00,4,,263<br />
2012-7-8,32,26,20,19,16,11,79,56,32,1016,1014,1013,16,14,10,26,14,47,0.00,5,,1<br />
2012-7-9,31,23,16,14,11,7,73,49,25,1017,1016,1015,16,16,16,26,11,35,0.00,4,,11<br />
2012-7-10,30,23,16,15,11,8,72,52,31,1020,1017,1016,16,16,13,27,11,35,0.25,5,Rain,51<br />
2012-7-11,31,23,15,13,11,8,72,50,27,1021,1020,1019,16,16,10,21,10,26,0.00,3,,51<br />
2012-7-12,33,24,16,16,13,10,67,48,29,1021,1020,1019,16,15,11,29,9,35,0.00,4,Thunderstorm,127<br />
2012-7-13,30,25,19,15,12,9,61,47,32,1022,1021,1020,16,16,16,40,17,50,0.00,5,,180<br />
2012-7-14,29,24,19,19,17,13,78,67,55,1022,1020,1018,16,13,6,19,8,24,T,7,Rain,184<br />
2012-7-15,30,26,21,21,19,17,84,68,51,1020,1018,1015,16,11,0,77,14,98,28.19,6,Rain-Thunderstorm,230<br />
2012-7-16,34,28,21,21,17,11,90,58,26,1016,1015,1012,16,11,6,26,9,52,0.00,3,,288<br />
2012-7-17,36,29,22,21,18,15,73,52,30,1013,1012,1009,16,15,11,29,13,37,0.00,4,,240<br />
2012-7-18,34,28,22,22,20,19,79,66,52,1015,1012,1010,16,12,8,39,8,53,7.11,6,Rain-Thunderstorm,265<br />
2012-7-19,27,24,20,21,20,18,90,76,62,1016,1013,1011,16,10,3,37,7,47,19.56,6,Rain-Thunderstorm,253<br />
2012-7-20,22,21,19,19,17,16,90,82,73,1016,1014,1012,16,9,2,26,13,29,T,8,Rain,25<br />
2012-7-21,28,22,16,16,15,14,90,68,45,1019,1018,1016,16,16,11,16,8,40,0.00,4,,32<br />
2012-7-22,32,26,19,17,16,14,81,58,34,1021,1019,1018,16,15,10,23,10,27,0.00,5,,227<br />
2012-7-23,32,28,23,21,17,16,69,55,40,1019,1015,1011,16,14,10,37,16,48,T,5,,235<br />
2012-7-24,31,24,17,21,18,10,74,63,51,1014,1011,1010,16,11,8,42,16,53,T,4,,307<br />
2012-7-25,31,22,13,17,12,9,86,68,49,1015,1013,1007,16,16,10,24,14,32,0.00,2,,182<br />
2012-7-26,33,27,21,23,21,19,82,66,49,1008,1006,1004,16,11,2,56,16,71,30.73,7,Rain-Thunderstorm,225<br />
2012-7-27,32,26,19,21,18,14,93,65,36,1012,1010,1006,16,9,3,32,13,42,2.79,6,Thunderstorm,267<br />
2012-7-28,27,23,19,19,18,16,93,76,58,1018,1014,1011,16,12,6,29,13,39,2.29,6,Rain-Thunderstorm,321<br />
2012-7-29,29,23,17,17,14,11,93,64,34,1019,1018,1017,16,14,3,23,8,26,0.00,2,,360<br />
2012-7-30,30,24,18,16,13,9,67,49,30,1019,1016,1014,16,15,11,16,7,27,0.00,4,,152<br />
2012-7-31,32,25,18,18,16,14,81,59,36,1014,1012,1010,16,12,8,23,7,42,0.00,4,,260<br />
2012-8-1,30,24,18,18,16,12,87,64,40,1013,1012,1011,16,14,5,24,8,27,5.84,4,Rain-Thunderstorm,15<br />
2012-8-2,32,23,14,16,13,10,86,57,28,1014,1013,1012,16,15,8,13,4,21,0.00,1,,148<br />
2012-8-3,33,27,20,18,16,14,68,51,34,1016,1014,1012,16,14,10,24,9,34,0.00,2,,151<br />
2012-8-4,33,27,22,21,19,17,79,63,47,1017,1016,1014,16,11,8,39,18,53,0.25,4,,184<br />
