
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-2-5,6,3,-1,-6,-8,-10,63,49,34,1022,1021,1020,16,16,16,24,13,35,0.00,4,,342<br />
2012-2-6,12,4,-3,-4,-6,-8,68,50,32,1022,1018,1015,16,16,16,37,17,45,0.00,0,,237<br />
2012-2-7,11,6,1,-3,-4,-6,69,51,33,1024,1019,1014,16,16,16,34,17,45,0.00,2,,296<br />
2012-2-8,3,1,-1,-2,-6,-12,92,64,35,1027,1023,1020,16,11,3,26,10,32,0.51,7,Snow,351<br />
2012-2-9,9,4,-2,-3,-6,-9,85,57,28,1021,1020,1018,16,16,13,27,15,34,T,1,,270<br />
2012-2-10,8,3,-2,-2,-6,-7,75,56,37,1021,1018,1013,16,16,14,32,13,39,T,6,Rain,237<br />
2012-2-11,4,2,-1,0,-2,-7,89,69,48,1012,1007,1002,16,9,2,40,14,50,2.03,8,Snow,345<br />
2012-2-12,1,-3,-7,-10,-13,-21,61,46,30,1015,1011,1006,16,16,16,53,29,69,T,6,,287<br />
2012-2-13,7,2,-3,-8,-10,-11,63,45,27,1017,1016,1014,16,16,16,37,23,48,0.00,3,,245<br />
2012-2-14,8,5,2,2,-6,-12,79,51,23,1020,1018,1016,16,16,16,32,6,40,0.25,7,Rain,181<br />
2012-2-15,8,6,2,3,2,-2,86,72,58,1026,1022,1018,16,13,5,23,10,27,T,7,Rain,335<br />
2012-2-16,6,3,0,4,2,-2,89,80,70,1026,1022,1017,16,10,5,13,4,21,4.06,7,Rain,175<br />
2012-2-17,12,8,3,6,1,-8,96,62,27,1017,1015,1014,16,10,3,35,16,48,T,5,Rain,255<br />
2012-2-18,10,6,1,2,-5,-8,79,54,29,1019,1016,1012,16,16,11,35,13,42,0.76,3,Rain,261<br />
2012-2-19,8,4,-1,-4,-6,-8,72,53,34,1019,1017,1014,16,16,16,35,15,39,0.00,4,,359<br />
2012-2-20,9,4,0,-7,-10,-14,56,39,22,1028,1022,1016,16,16,16,39,23,47,0.00,4,,351<br />
2012-2-21,8,3,-3,2,-4,-11,70,54,37,1028,1022,1011,16,16,16,34,12,50,0.00,5,,163<br />
2012-2-22,14,9,4,4,1,-4,85,57,28,1011,1005,999,16,16,13,34,14,45,0.00,6,,211<br />
2012-2-23,16,12,7,5,-1,-4,83,54,25,1008,1001,995,16,16,16,48,18,64,0.00,6,,314<br />
2012-2-24,9,6,3,6,3,-4,96,68,39,1007,1000,994,16,8,2,53,16,64,14.73,8,Rain,53<br />
2012-2-25,8,4,1,-3,-7,-13,57,46,35,1016,1005,997,16,16,16,61,38,79,T,4,,263<br />
2012-2-26,8,3,-2,-9,-11,-13,43,33,22,1031,1028,1019,16,16,16,45,18,61,0.00,1,,291<br />
2012-2-27,16,8,0,0,-3,-9,75,50,25,1031,1024,1019,16,16,11,35,14,42,0.00,2,,208<br />
2012-2-28,11,7,2,-3,-7,-8,50,38,26,1029,1027,1021,16,16,16,42,20,61,0.00,4,,325<br />
2012-2-29,7,4,2,4,1,-7,93,69,44,1028,1017,1007,16,9,3,27,13,40,11.18,8,Rain,64<br />
2012-3-1,7,4,2,4,3,0,93,85,76,1015,1007,1005,16,13,3,27,15,34,1.52,8,Rain,12<br />
2012-3-2,6,4,2,4,0,-3,89,80,70,1021,1016,1009,16,14,5,27,12,47,6.35,8,Rain,99<br />
2012-3-3,14,11,6,8,2,-9,100,61,22,1008,1001,998,16,10,1,42,19,53,2.79,7,Fog-Rain,270<br />
2012-3-4,8,5,2,-4,-7,-9,64,48,31,1008,1005,1002,16,16,16,35,18,48,0.00,6,,275<br />
2012-3-5,8,3,-2,-7,-12,-18,56,39,21,1029,1017,1008,16,16,16,39,22,48,0.00,3,,294<br />
2012-3-6,7,2,-4,-4,-11,-16,54,38,22,1037,1035,1030,16,16,16,39,15,48,0.00,1,,256<br />
2012-3-7,18,10,2,6,-1,-4,82,54,25,1036,1031,1027,16,16,16,34,16,42,0.00,3,,211<br />
2012-3-8,22,17,11,9,8,6,77,59,41,1026,1019,1010,16,16,16,58,30,79,0.00,7,,209<br />
2012-3-9,18,11,3,8,-4,-11,70,46,22,1025,1019,1010,16,15,8,58,26,74,0.25,6,Rain,304<br />
2012-3-10,7,3,-2,-9,-13,-16,40,34,27,1034,1031,1026,16,16,16,42,17,56,0.00,3,,303<br />
2012-3-11,17,8,-1,-2,-6,-10,53,39,25,1034,1030,1027,16,16,14,34,19,45,0.00,1,,220<br />
2012-3-12,23,14,4,4,0,-2,70,45,20,1028,1024,1020,16,16,14,26,13,40,0.00,6,,211<br />
2012-3-13,24,18,12,13,11,5,89,68,46,1020,1016,1013,16,15,10,35,17,42,0.76,5,Rain,211<br />
2012-3-14,23,17,12,11,-2,-13,80,45,9,1022,1019,1015,16,16,16,37,14,52,0.00,1,,301<br />
2012-3-15,12,9,7,6,4,-3,92,64,35,1027,1026,1022,16,14,6,19,11,26,T,6,,90<br />
2012-3-16,11,9,7,8,6,5,92,85,77,1025,1023,1020,10,5,2,19,7,26,0.51,7,Rain,61<br />
2012-3-17,16,11,5,8,6,4,96,77,57,1029,1026,1022,16,9,0,23,10,27,0.00,4,Fog,84<br />
2012-3-18,19,13,8,10,7,6,86,71,56,1028,1026,1023,16,10,2,23,9,26,0.00,5,,217<br />
2012-3-19,25,17,9,12,9,7,93,67,41,1024,1022,1021,16,13,5,21,10,32,0.00,2,,191<br />
2012-3-20,22,18,13,15,13,12,93,77,61,1027,1025,1023,16,8,0,16,6,24,0.00,6,Fog,122<br />
2012-3-21,19,17,13,14,13,12,100,87,73,1028,1026,1026,16,6,0,16,5,24,T,8,Fog,107<br />
2012-3-22,26,20,13,15,14,13,100,74,48,1026,1022,1019,16,8,0,27,9,34,T,5,Fog,221<br />
2012-3-23,25,19,14,14,10,1,90,62,34,1019,1018,1017,16,14,8,29,11,40,0.00,5,,119<br />
2012-3-24,17,14,12,8,-1,-7,67,45,23,1019,1017,1015,16,16,8,29,13,39,0.00,7,Rain,84<br />
2012-3-25,12,10,8,6,4,3,80,72,64,1015,1010,1007,16,16,6,26,13,35,1.52,7,Rain,34<br />
2012-3-26,13,8,2,7,-6,-17,86,51,16,1020,1011,1005,16,16,14,60,32,76,0.00,2,,304<br />
2012-3-27,12,6,-1,-10,-19,-22,26,18,9,1026,1023,1021,16,16,16,37,19,48,0.00,1,,310<br />
2012-3-28,21,13,4,9,1,-12,60,44,27,1021,1008,1001,16,16,13,40,20,56,0.51,6,Rain-Thunderstorm,224<br />
2012-3-29,17,12,7,8,1,-4,56,46,36,1017,1009,1002,16,16,16,45,28,61,0.00,6,,320<br />
2012-3-30,14,9,4,1,-4,-8,60,41,22,1019,1016,1014,16,16,16,29,12,39,2.03,5,Rain,281<br />
2012-3-31,7,6,4,4,3,2,92,81,70,1016,1013,1011,16,12,3,27,16,35,8.38,8,Rain-Thunderstorm,57<br />
2012-4-1,12,9,6,7,3,2,86,70,54,1012,1008,1003,16,14,4,23,9,29,8.13,8,Rain,250<br />
2012-4-2,15,10,5,7,-4,-12,93,55,17,1012,1007,1002,16,14,1,48,27,63,1.27,3,Rain,334<br />
2012-4-3,19,12,4,-7,-11,-13,44,28,11,1014,1011,1008,16,16,16,34,19,45,0.00,2,,297<br />
2012-4-4,22,16,9,0,-7,-12,45,30,15,1008,1004,1000,16,16,16,52,21,66,T,4,,324<br />
2012-4-5,16,11,6,-3,-4,-6,53,39,24,1014,1010,1007,16,16,16,42,20,50,0.00,2,,323<br />
2012-4-6,16,9,3,-6,-8,-13,52,33,14,1017,1014,1012,16,16,16,42,19,50,0.00,1,,341<br />
2012-4-7,17,11,5,-8,-11,-14,34,23,11,1019,1017,1014,16,16,16,45,24,56,0.00,1,,318<br />
2012-4-8,21,14,6,-1,-8,-12,36,23,10,1016,1009,1004,16,16,16,45,25,61,0.00,3,,292<br />
2012-4-9,19,14,10,-2,-7,-9,41,28,15,1007,1005,1003,16,16,16,63,30,79,0.00,3,,264<br />
2012-4-10,17,12,6,1,-3,-8,60,40,19,1009,1006,1004,16,16,16,40,20,53,T,4,Rain,260<br />
2012-4-11,13,10,7,1,-2,-5,65,47,29,1012,1010,1008,16,16,16,27,19,45,T,6,Rain,314<br />
2012-4-12,17,12,6,1,-2,-5,65,45,24,1020,1016,1013,16,16,16,42,20,48,T,5,Rain,334<br />
2012-4-13,19,12,4,-2,-4,-6,53,36,18,1023,1021,1020,16,16,16,26,12,37,0.00,2,,300<br />
2012-4-14,23,14,6,2,-3,-6,49,32,14,1023,1020,1016,16,16,2,40,16,47,T,5,,235<br />
2012-4-15,27,21,15,12,10,2,63,48,32,1017,1016,1014,16,16,16,37,16,50,T,6,Rain,236<br />
2012-4-16,31,24,16,14,12,11,72,52,31,1016,1014,1012,16,15,11,26,12,35,0.00,4,,187<br />
2012-4-17,28,23,17,14,3,-5,66,39,12,1021,1018,1013,16,16,16,35,19,48,0.00,4,,304<br />
2012-4-18,17,14,10,6,-1,-4,71,49,27,1025,1022,1021,16,16,16,37,14,47,0.25,7,Rain,347<br />
2012-4-19,21,16,9,8,7,6,80,59,37,1020,1018,1016,16,16,14,24,11,27,0.25,4,Rain,185<br />
2012-4-20,21,16,9,12,8,3,86,62,37,1017,1014,1011,16,16,11,13,9,16,T,5,,150<br />
2012-4-21,23,18,13,14,13,12,93,73,53,1011,1008,1004,16,12,2,50,13,61,6.60,7,Rain-Thunderstorm,151<br />
2012-4-22,14,11,8,12,8,7,100,89,77,1009,1005,993,16,13,5,47,25,52,67.06,8,Rain,10<br />
2012-4-23,13,9,6,12,7,1,96,80,63,996,991,986,16,10,0,34,22,50,3.56,8,Rain,218<br />
2012-4-24,16,11,5,1,-3,-7,73,47,20,1006,1000,996,16,16,16,42,25,60,0.00,6,,236<br />
2012-4-25,18,12,5,1,-2,-4,70,47,23,1013,1009,1007,16,16,16,34,12,53,T,5,Rain,261<br />
2012-4-26,15,10,4,13,8,-1,100,75,50,1013,1007,1002,16,9,1,23,9,32,0.51,7,Rain,105<br />
2012-4-27,14,10,6,13,-1,-6,93,61,29,1021,1011,1002,16,15,5,50,28,63,T,4,,302<br />
2012-4-28,16,10,3,-3,-4,-7,59,41,22,1025,1022,1019,16,16,16,24,17,39,0.00,4,,261<br />
2012-4-29,19,13,6,-1,-9,-13,58,35,11,1025,1019,972,16,16,16,40,20,56,0.00,1,,311<br />
2012-4-30,15,10,4,6,-3,-11,66,43,19,1028,1025,1023,16,16,16,35,13,40,0.00,4,,104<br />
2012-5-1,23,17,12,14,11,6,100,77,53,1022,1017,1015,16,10,2,19,9,27,10.16,7,Rain-Thunderstorm,105<br />
2012-5-2,14,13,11,11,9,8,96,87,77,1022,1021,1019,16,12,2,14,8,21,3.56,8,Rain,111<br />
2012-5-3,14,13,11,12,11,9,100,90,80,1022,1020,1019,16,11,4,26,5,29,12.95,8,Rain-Thunderstorm,138<br />
2012-5-4,24,18,12,17,13,11,100,82,64,1019,1015,1011,16,9,1,24,9,27,1.02,7,Rain-Thunderstorm,171<br />
2012-5-5,17,16,13,14,13,11,93,86,78,1017,1014,1011,16,9,2,19,7,24,T,8,Rain,94<br />
2012-5-6,18,15,11,12,9,4,93,68,43,1020,1019,1017,16,14,8,21,10,29,0.00,6,,141<br />
2012-5-7,18,14,11,10,8,6,83,68,52,1021,1020,1019,16,16,16,21,9,27,T,7,Rain,161<br />
2012-5-8,23,18,13,13,11,7,78,63,47,1019,1014,1010,16,16,10,32,12,42,0.76,8,Rain,156<br />
2012-5-9,22,18,15,18,17,13,93,83,73,1010,1005,1001,16,12,3,24,10,35,5.59,8,Rain,213<br />
2012-5-10,19,16,11,13,6,-1,86,57,28,1010,1003,999,16,15,11,37,23,58,3.05,5,Rain,302<br />
2012-5-11,23,16,9,2,-1,-4,61,39,17,1020,1015,1011,16,16,16,40,20,58,0.00,2,,286<br />
2012-5-12,27,19,10,7,2,-1,54,36,17,1024,1022,1020,16,16,16,26,12,37,0.00,3,,251<br />
2012-5-13,29,22,16,13,8,6,60,43,26,1022,1020,1018,16,16,16,26,15,32,0.00,6,,228<br />
2012-5-14,22,19,17,16,14,12,78,68,57,1021,1020,1019,16,15,10,27,10,32,0.76,8,Rain,184<br />
2012-5-15,20,18,17,17,16,14,100,89,78,1020,1016,1014,16,8,2,19,9,26,11.94,8,Rain-Thunderstorm,128<br />
2012-5-16,28,22,17,18,16,11,93,66,39,1013,1012,1010,16,11,2,27,11,39,3.81,7,Rain,190<br />
2012-5-17,23,18,12,12,4,1,59,42,25,1020,1018,1013,16,16,16,39,13,48,0.00,3,,344<br />
2012-5-18,21,17,12,7,4,1,71,49,26,1024,1022,1021,16,16,16,24,11,32,0.00,1,,96<br />
2012-5-19,27,18,10,8,6,3,71,47,23,1022,1021,1020,16,16,16,24,8,32,0.00,1,,101<br />
2012-5-20,27,20,13,14,7,1,72,46,19,1024,1023,1021,16,16,13,26,14,37,0.00,4,,66<br />
2012-5-21,19,17,15,17,15,12,93,80,67,1023,1020,1016,16,6,1,23,12,27,41.15,8,Rain-Thunderstorm,42<br />
2012-5-22,22,19,16,17,16,16,100,84,68,1015,1011,1009,16,12,3,24,12,32,3.81,8,Rain,31<br />
2012-5-23,25,21,17,18,17,16,93,79,64,1017,1013,1011,16,13,5,23,8,32,2.29,7,Rain,140<br />
2012-5-24,19,18,17,18,17,16,100,94,87,1022,1021,1017,13,5,0,24,11,34,5.08,8,Fog-Rain-Thunderstorm,96<br />
2012-5-25,26,21,17,19,18,16,100,85,69,1023,1021,1020,16,8,0,19,8,23,0.25,7,Rain,76<br />
2012-5-26,30,24,19,22,19,18,93,76,59,1021,1020,1018,16,15,11,24,10,32,T,6,,218<br />
2012-5-27,28,25,21,21,18,13,84,67,50,1022,1019,1016,16,16,14,21,8,32,1.52,7,Rain,143<br />
2012-5-28,33,27,21,21,19,19,84,66,47,1015,1014,1012,16,16,16,26,9,32,T,4,,205<br />
2012-5-29,33,27,21,22,20,17,87,64,41,1012,1009,1005,16,16,11,39,18,53,1.27,4,Rain-Thunderstorm,221<br />
2012-5-30,26,23,21,19,18,14,90,69,48,1008,1007,1006,16,16,16,16,9,24,T,7,Rain,203<br />
2012-5-31,28,23,18,17,10,6,87,56,24,1013,1009,1006,16,16,16,32,17,42,0.00,3,,339<br />
2012-6-1,23,19,16,17,12,8,84,65,46,1016,1014,1008,16,16,10,40,20,56,4.32,5,Rain,73<br />
2012-6-2,26,21,16,19,14,6,93,66,38,1008,1006,1004,16,13,2,37,17,50,10.92,6,Rain,255<br />
2012-6-3,26,19,13,12,9,7,77,54,31,1008,1006,1004,16,16,13,45,18,56,T,4,Rain-Thunderstorm,267<br />
2012-6-4,18,15,12,13,11,7,93,73,52,1009,1005,1003,16,14,6,34,17,40,14.22,7,Rain,22<br />
2012-6-5,19,15,11,11,8,6,77,61,44,1014,1012,1009,16,16,16,26,13,40,T,7,Rain,6<br />
2012-6-6,23,17,12,13,11,8,93,69,44,1016,1015,1013,16,15,8,26,7,39,16.00,5,Rain-Thunderstorm,175<br />
2012-6-7,27,21,15,13,11,8,84,57,30,1015,1014,1012,16,16,16,27,10,35,T,5,Rain,262<br />
2012-6-8,29,22,15,13,11,9,84,57,29,1014,1012,1010,16,16,11,39,11,45,T,4,Rain-Thunderstorm,267<br />
2012-6-9,28,23,18,14,13,11,67,54,40,1015,1013,1011,16,16,16,27,10,37,T,7,,253<br />
2012-6-10,31,25,19,18,17,15,84,62,40,1022,1018,1015,16,16,16,23,8,34,1.52,6,Rain-Thunderstorm,157<br />
2012-6-11,24,22,19,17,15,11,81,64,46,1024,1023,1022,16,16,14,29,15,42,T,6,Rain,120<br />
2012-6-12,23,21,19,19,18,16,93,83,73,1022,1017,1012,16,11,3,23,12,34,31.75,8,Rain,144<br />
2012-6-13,23,21,18,18,17,14,93,77,61,1018,1013,1011,16,13,2,34,16,42,7.11,7,Rain,38<br />
2012-6-14,26,22,17,17,15,13,93,72,50,1024,1022,1018,16,16,16,24,14,32,0.00,6,,61<br />
2012-6-15,27,21,16,14,12,8,78,57,35,1026,1025,1024,16,16,14,26,10,39,0.00,3,,78<br />
2012-6-16,26,22,17,14,12,7,78,55,31,1027,1025,1024,16,16,16,27,13,35,0.00,3,,103<br />
2012-6-17,21,19,16,13,13,11,78,69,59,1024,1022,1020,16,16,16,24,9,29,0.00,6,,133<br />
2012-6-18,21,18,16,14,12,11,84,70,55,1021,1020,1019,16,16,16,19,9,26,0.00,6,,141<br />
2012-6-19,27,23,18,19,16,14,84,71,58,1022,1020,1018,16,16,16,23,11,34,0.00,7,,200<br />
2012-6-20,37,29,21,21,20,19,90,64,38,1019,1016,1013,16,15,10,26,13,45,0.00,3,,249<br />
2012-6-21,37,32,26,21,19,17,69,51,33,1014,1011,1008,16,16,14,29,15,37,0.00,1,,288<br />
2012-6-22,36,29,22,21,19,17,90,63,36,1010,1008,1007,16,13,3,50,9,60,9.40,6,Rain-Thunderstorm,246<br />
2012-6-23,31,26,21,21,14,9,93,61,28,1015,1011,1009,16,16,13,32,16,42,T,5,Thunderstorm,310<br />
2012-6-24,31,25,18,17,13,8,68,48,27,1016,1014,1012,16,15,2,24,9,35,T,5,Rain,247<br />
2012-6-25,24,21,17,19,17,8,84,65,45,1011,1007,1004,16,14,6,29,10,39,29.46,7,Rain-Thunderstorm,161<br />
2012-6-26,25,20,15,9,8,6,64,50,35,1008,1006,1005,16,16,14,48,24,66,0.00,4,,309<br />
2012-6-27,30,23,17,11,8,6,56,40,23,1010,1008,1007,16,16,16,40,21,58,0.00,3,,275<br />
2012-6-28,33,26,19,15,13,11,57,43,29,1011,1008,1006,16,16,16,32,15,39,0.00,3,,261<br />
2012-6-29,36,29,22,21,19,15,74,56,38,1006,1005,1003,16,15,6,32,14,45,2.79,4,Rain-Thunderstorm,248<br />
2012-6-30,36,31,25,19,16,12,62,43,24,1009,1007,1004,16,16,16,32,17,42,0.00,5,,275<br />
2012-7-1,37,29,22,18,17,11,73,51,29,1011,1009,1007,16,16,16,40,17,50,0.00,2,,262<br />
2012-7-2,33,27,22,13,11,9,53,39,24,1013,1012,1011,16,16,16,32,14,42,0.00,2,,324<br />
2012-7-3,35,28,21,19,14,11,62,44,26,1014,1012,1010,16,16,16,27,11,35,0.00,4,,245<br />
2012-7-4,36,29,23,21,18,16,79,57,35,1011,1008,1006,16,16,14,29,15,37,1.27,5,Rain,264<br />
2012-7-5,37,31,24,22,17,8,69,45,21,1011,1008,1006,16,16,16,29,17,47,0.00,5,,313<br />
2012-7-6,37,29,21,19,14,8,79,49,18,1013,1012,1010,16,16,16,23,10,27,0.00,3,,304<br />
2012-7-7,39,32,25,21,18,16,74,51,27,1011,1010,1008,16,16,16,42,15,52,T,6,,275<br />
2012-7-8,36,31,25,21,18,12,74,51,28,1011,1010,1009,16,16,16,27,13,39,0.25,7,Rain-Thunderstorm,355<br />
2012-7-9,31,27,23,15,13,11,54,43,32,1015,1013,1011,16,16,16,24,14,29,0.00,5,,88<br />
2012-7-10,31,26,22,19,14,10,69,50,31,1019,1016,1015,16,16,16,23,13,29,0.00,5,,121<br />
2012-7-11,30,27,23,20,17,12,79,57,34,1022,1021,1019,16,16,16,23,8,27,0.00,6,,147<br />
2012-7-12,32,27,22,19,16,11,79,54,29,1023,1022,1020,16,16,16,26,10,32,0.00,4,,184<br />
2012-7-13,32,27,23,20,17,15,68,54,40,1023,1022,1021,16,16,16,19,8,24,T,7,Rain,197<br />
2012-7-14,31,27,23,20,17,15,74,58,42,1023,1022,1020,16,16,16,37,14,45,T,7,Rain,254<br />
2012-7-15,33,28,23,23,21,19,93,71,49,1021,1017,1013,16,16,11,39,13,52,4.57,7,Rain-Thunderstorm,229<br />
2012-7-16,35,28,22,22,20,17,93,65,36,1013,1011,1008,16,16,13,27,13,39,0.00,4,,276<br />
2012-7-17,38,31,23,19,17,15,64,46,28,1011,1009,1007,16,16,14,37,18,48,0.00,5,,248<br />
2012-7-18,40,32,23,24,21,18,94,62,29,1012,1010,1007,16,14,1,53,15,69,14.48,6,Rain-Thunderstorm,245<br />
2012-7-19,25,24,22,23,18,15,94,76,58,1015,1014,1011,16,15,10,26,12,32,0.76,7,Rain,50<br />
2012-7-20,23,21,18,19,17,16,93,86,79,1018,1016,1014,16,12,3,32,16,39,16.00,8,Rain,54<br />
2012-7-21,26,22,18,17,15,12,93,68,43,1020,1019,1017,16,16,16,21,13,27,0.00,6,,68<br />
2012-7-22,29,24,19,18,16,14,76,61,45,1022,1020,1019,16,16,16,24,11,32,0.00,5,,194<br />
2012-7-23,33,27,21,22,20,18,84,68,52,1020,1015,1009,16,16,13,27,13,34,1.27,6,Rain-Thunderstorm,226<br />
2012-7-24,36,30,24,22,19,14,87,59,31,1009,1005,1002,16,16,14,45,24,60,0.00,5,Rain-Thunderstorm,284<br />
2012-7-25,32,26,21,14,11,9,53,41,28,1012,1010,1007,16,16,16,34,16,45,0.00,2,,310<br />
2012-7-26,34,28,21,23,20,14,93,71,49,1009,1006,1003,16,13,1,53,15,74,18.54,7,Rain-Thunderstorm,240<br />
2012-7-27,32,27,22,22,21,20,93,74,55,1011,1008,1005,16,16,16,27,13,39,0.00,6,,254<br />
2012-7-28,28,25,22,23,22,19,94,76,58,1014,1012,1011,16,14,8,32,12,37,0.51,7,Rain-Thunderstorm,31<br />
2012-7-29,28,24,21,21,19,18,93,76,58,1017,1015,1013,16,16,14,27,9,34,T,6,Rain-Thunderstorm,35<br />
2012-7-30,28,25,22,21,19,17,93,76,58,1020,1019,1017,16,16,13,24,9,32,0.00,6,,122<br />
2012-7-31,28,25,22,20,18,17,84,69,54,1019,1016,1013,16,16,16,19,9,24,0.00,6,,104<br />
2012-8-1,27,24,21,22,21,19,93,81,69,1013,1012,1010,16,14,5,24,6,34,9.65,7,Rain-Thunderstorm,189<br />
2012-8-2,34,27,20,22,19,16,100,68,36,1013,1011,1011,16,14,1,27,10,35,0.00,2,,247<br />
2012-8-3,34,29,23,23,22,19,93,67,41,1019,1016,1013,16,14,8,23,11,29,0.00,5,,206<br />
2012-8-4,32,28,24,24,23,18,94,69,44,1022,1021,1019,16,16,14,26,9,35,0.00,5,Thunderstorm,163<br />
2012-8-5,35,29,23,24,23,21,91,69,46,1022,1018,1014,16,14,2,74,19,97,4.32,7,Rain-Thunderstorm,202<br />
2012-8-6,32,28,23,23,19,13,94,64,34,1016,1015,1014,16,16,10,34,18,48,1.02,6,Rain,288<br />
2012-8-7,28,24,19,19,16,13,78,62,45,1016,1015,1014,16,16,16,23,10,27,0.00,6,,122<br />
