
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-2-29,1,-4,-9,-3,-8,-12,85,64,43,1029,1021,1013,16,12,1,23,7,27,0.76,6,Snow,110<br />
2012-3-1,1,-1,-2,-2,-3,-6,92,77,61,1015,1010,1008,16,5,1,34,12,45,3.81,8,Fog-Snow,164<br />
2012-3-2,3,1,-2,-2,-4,-6,75,70,64,1017,1015,1007,16,16,3,35,17,50,T,8,Snow,171<br />
2012-3-3,10,6,1,4,-2,-7,89,60,31,1006,998,992,16,15,10,39,22,56,0.76,6,Rain-Snow,200<br />
2012-3-4,4,-3,-9,-3,-6,-12,85,65,44,1007,1003,1000,16,6,1,32,14,45,0.76,8,Snow,342<br />
2012-3-5,-6,-9,-13,-12,-16,-19,80,61,41,1029,1014,1006,16,9,2,27,13,34,0.76,6,Snow,353<br />
2012-3-6,1,-7,-16,-13,-16,-18,88,59,29,1036,1033,1030,16,16,16,23,8,35,0.00,1,,153<br />
2012-3-7,13,7,1,-2,-6,-12,44,37,30,1029,1023,1018,16,16,16,42,28,63,0.00,2,,182<br />
2012-3-8,16,11,5,9,4,-3,77,56,35,1019,1009,1002,16,14,4,48,31,66,2.54,6,Rain,213<br />
2012-3-9,5,1,-3,-2,-7,-11,69,53,37,1022,1017,1009,16,12,0,37,13,47,1.02,6,Fog-Snow,319<br />
2012-3-10,2,-2,-6,-4,-6,-11,92,70,47,1034,1027,1021,16,10,2,24,9,32,1.78,6,Snow,325<br />
2012-3-11,13,6,-1,-2,-6,-9,64,47,30,1029,1025,1022,16,16,16,35,18,48,0.00,0,,188<br />
2012-3-12,17,8,-1,1,-1,-3,85,58,30,1025,1022,1017,16,16,16,13,2,19,0.00,1,,207<br />
2012-3-13,19,14,8,8,4,1,71,56,40,1016,1012,1010,16,15,3,34,15,48,2.54,6,Rain,202<br />
2012-3-14,14,8,1,4,2,1,92,74,55,1025,1021,1014,16,12,2,23,8,27,0.76,7,Rain,325<br />
2012-3-15,14,7,1,5,1,-1,96,68,40,1028,1025,1022,16,8,1,29,6,39,2.29,7,Rain-Thunderstorm,305<br />
2012-3-16,9,7,5,6,5,3,92,84,76,1025,1021,1018,16,11,2,35,15,48,3.05,8,Rain,190<br />
2012-3-17,16,10,3,5,3,2,100,70,40,1028,1026,1023,16,7,0,19,6,26,0.00,5,Fog,259<br />
2012-3-18,24,18,11,9,7,3,71,55,38,1024,1021,1018,16,16,16,35,17,45,0.00,1,,193<br />
2012-3-19,26,18,9,11,10,7,93,66,39,1022,1021,1019,16,16,11,24,7,29,T,2,Rain,197<br />
2012-3-20,27,18,8,12,10,7,93,65,36,1025,1023,1022,16,14,3,19,4,24,0.00,1,,224<br />
2012-3-21,27,18,9,12,9,6,93,63,33,1027,1024,1022,16,16,14,26,10,34,0.00,0,,175<br />
2012-3-22,27,21,14,13,12,11,78,59,39,1022,1020,1017,16,16,16,29,14,39,T,2,,241<br />
2012-3-23,19,14,8,9,1,-5,86,55,23,1023,1021,1020,16,16,16,29,12,39,0.00,1,,354<br />
2012-3-24,8,6,4,1,-4,-9,49,39,28,1023,1020,1016,16,16,16,19,11,24,T,6,Rain,335<br />
2012-3-25,9,7,4,5,4,1,89,77,65,1015,1010,1006,16,15,8,27,13,39,0.76,8,Rain,183<br />
2012-3-26,8,3,-3,6,-7,-19,58,43,27,1022,1013,1005,16,14,3,53,33,66,2.29,6,Rain-Snow,326<br />
2012-3-27,3,-1,-6,-11,-17,-22,47,31,15,1028,1024,1019,16,16,16,40,15,50,0.00,0,,356<br />
2012-3-28,9,5,0,4,-4,-14,79,56,32,1019,1007,999,16,15,4,45,18,60,1.27,8,Rain-Snow,166<br />
2012-3-29,3,2,1,1,-1,-4,92,78,64,1015,1009,1003,16,11,5,32,15,40,T,8,Snow,345<br />
2012-3-30,6,2,-3,-7,-9,-11,56,43,30,1020,1017,1015,16,16,16,35,15,45,0.00,2,,345<br />
2012-3-31,9,4,-2,-6,-7,-9,69,49,28,1017,1015,1012,16,16,14,21,6,24,0.00,3,,351<br />
2012-4-1,9,3,-4,1,-4,-8,85,58,31,1012,1008,1005,16,15,3,16,4,21,0.51,5,Rain,317<br />
2012-4-2,9,5,1,1,-4,-13,92,57,22,1012,1009,1005,16,13,8,40,18,53,T,5,Rain,345<br />
2012-4-3,11,4,-2,-5,-9,-11,53,38,22,1015,1011,1007,16,16,16,27,11,35,T,1,,358<br />
2012-4-4,12,7,2,1,-2,-8,70,51,31,1007,1004,1000,16,16,16,40,15,53,0.51,7,,314<br />
2012-4-5,6,4,2,-1,-4,-7,75,58,41,1013,1010,1006,16,16,14,34,19,45,T,8,Rain-Snow,316<br />
2012-4-6,9,5,1,-6,-8,-11,52,39,26,1017,1016,1013,16,16,16,34,17,47,0.00,5,,342<br />
2012-4-7,8,4,-1,-4,-7,-9,69,50,31,1019,1017,1016,16,16,16,29,12,40,0.00,7,,351<br />
2012-4-8,12,8,3,-3,-4,-5,64,50,35,1016,1008,999,16,16,16,24,9,27,0.00,7,,312<br />
2012-4-9,8,7,4,3,1,-3,82,64,45,1001,998,996,16,16,14,29,14,40,1.78,7,Rain,254<br />
2012-4-10,9,7,4,5,2,1,92,79,65,1007,1002,1000,16,16,13,24,9,32,4.06,7,Rain,192<br />
2012-4-11,12,8,3,3,2,-2,92,67,41,1015,1011,1007,16,16,11,26,7,34,1.78,7,Rain,354<br />
2012-4-12,14,9,3,2,0,-2,85,60,35,1020,1017,1015,16,16,16,26,12,43,0.00,5,,349<br />
2012-4-13,17,8,-1,1,-3,-7,92,56,19,1022,1020,1017,16,16,16,21,7,32,0.00,1,,316<br />
2012-4-14,21,11,1,-1,-4,-10,82,48,13,1020,1017,1013,16,16,16,24,7,32,T,2,,207<br />
2012-4-15,23,18,13,12,6,-1,67,52,36,1014,1012,1011,16,16,16,37,15,47,0.00,6,,190<br />
2012-4-16,29,23,17,14,12,8,84,57,29,1013,1010,1007,16,16,16,37,21,48,T,4,,191<br />
2012-4-17,21,13,6,14,1,-4,52,37,22,1025,1019,1010,16,16,14,35,17,52,T,3,Rain,291<br />
2012-4-18,13,8,2,-1,-4,-6,70,50,29,1028,1024,1020,16,16,16,26,10,32,0.00,1,,324<br />
2012-4-19,23,12,0,3,0,-2,85,54,22,1020,1015,1011,16,16,16,32,11,45,0.00,1,,192<br />
2012-4-20,19,13,7,7,5,3,86,65,44,1015,1011,1007,16,16,16,35,9,48,0.00,3,,311<br />
2012-4-21,17,11,3,10,5,2,92,76,60,1013,1009,1005,16,12,2,39,18,52,10.16,7,Rain,344<br />
2012-4-22,5,3,1,2,1,-1,96,85,73,1015,1013,1010,16,14,5,29,19,37,9.65,8,Rain,352<br />
2012-4-23,12,7,2,7,5,1,93,82,71,1008,994,989,16,13,3,26,15,37,27.43,7,Rain,320<br />
2012-4-24,10,8,5,6,2,-2,83,65,46,1002,995,990,16,15,6,45,24,58,4.06,7,Rain,181<br />
2012-4-25,10,7,4,3,1,-1,82,68,54,1012,1007,1003,16,16,6,26,12,39,1.27,7,Rain,194<br />
2012-4-26,14,8,2,7,2,-3,93,63,32,1012,1007,1000,16,14,6,35,10,47,10.41,6,Rain,181<br />
2012-4-27,8,4,0,7,-2,-7,86,69,52,1020,1009,1000,16,15,6,39,22,52,0.51,8,Rain-Snow,300<br />
2012-4-28,9,4,-1,-5,-8,-11,64,44,23,1022,1021,1019,16,16,10,35,16,40,T,4,Snow,319<br />
2012-4-29,10,3,-3,-3,-9,-13,85,53,20,1025,1021,1020,16,16,16,42,15,56,0.00,1,,326<br />
2012-4-30,14,6,-3,1,-4,-7,75,53,30,1029,1024,1019,16,16,16,16,4,21,T,1,Rain,207<br />
2012-5-1,12,10,7,8,6,-1,93,67,41,1019,1017,1016,16,13,6,26,10,35,11.68,8,Rain,140<br />
2012-5-2,17,13,8,9,7,6,93,74,55,1021,1020,1018,16,16,10,29,11,35,1.78,7,Rain,121<br />
2012-5-3,17,14,11,12,9,8,89,77,64,1020,1018,1014,16,16,16,27,14,37,3.30,8,Rain,177<br />
2012-5-4,19,16,11,16,13,12,93,83,73,1015,1012,1011,16,14,3,37,12,50,10.16,8,Rain,185<br />
2012-5-5,14,9,4,13,5,0,86,67,47,1021,1018,1014,16,15,4,27,17,48,T,5,Rain,344<br />
2012-5-6,18,9,1,3,1,-4,92,58,24,1022,1020,1020,16,16,16,35,9,45,0.00,0,,332<br />
2012-5-7,22,12,1,9,-1,-4,82,50,18,1021,1018,1013,16,16,16,29,7,45,0.00,0,,167<br />
2012-5-8,17,14,11,13,10,8,93,77,60,1014,1010,1008,16,11,3,47,20,71,31.24,8,Rain,179<br />
2012-5-9,21,17,12,15,13,12,100,79,57,1008,1005,1001,16,15,2,19,7,24,8.13,7,Rain,192<br />
2012-5-10,13,11,8,12,8,3,96,75,54,1005,1000,998,16,14,2,32,11,42,7.37,7,Fog-Rain,338<br />
2012-5-11,18,12,5,5,1,-3,82,53,24,1017,1011,1005,16,16,16,34,15,42,T,5,Rain,303<br />
2012-5-12,25,14,2,9,3,1,85,55,24,1020,1018,1017,16,16,16,21,7,26,0.00,3,,175<br />
2012-5-13,21,17,13,13,11,9,86,73,59,1021,1020,1019,16,16,16,21,6,26,0.51,7,Rain,46<br />
2012-5-14,24,18,12,14,11,9,83,65,46,1021,1019,1017,16,16,16,29,11,39,0.00,5,,181<br />
2012-5-15,18,17,16,16,15,13,93,86,78,1018,1016,1013,16,14,5,23,13,34,12.45,7,Rain,169<br />
2012-5-16,26,19,13,16,13,5,90,72,54,1013,1009,1006,16,14,2,37,15,47,5.33,5,Rain-Thunderstorm,184<br />
2012-5-17,18,12,7,5,2,0,76,53,30,1022,1019,1013,16,16,16,27,12,42,0.00,1,,327<br />
2012-5-18,23,13,4,8,3,0,92,58,24,1025,1022,1020,16,16,16,19,8,26,0.00,0,,155<br />
2012-5-19,28,18,8,12,8,6,86,56,26,1023,1021,1019,16,16,16,13,4,19,0.00,0,,170<br />
2012-5-20,31,22,12,15,12,9,83,56,28,1024,1022,1021,16,16,16,19,6,26,0.00,0,,184<br />
2012-5-21,27,22,16,17,12,7,73,51,28,1023,1020,1016,16,16,16,23,11,29,0.25,2,Rain,185<br />
2012-5-22,24,20,16,17,17,16,93,79,64,1015,1012,1010,16,16,10,24,8,32,3.81,7,Rain,203<br />
2012-5-23,23,18,14,15,14,13,100,79,57,1017,1014,1011,16,11,2,24,9,27,3.56,6,Rain,339<br />
2012-5-24,28,21,13,18,16,12,93,74,54,1021,1019,1017,16,16,16,32,14,42,0.00,3,,186<br />
2012-5-25,26,23,20,18,17,16,79,69,58,1021,1018,1014,16,16,16,37,24,60,T,5,,182<br />
2012-5-26,28,22,15,18,12,9,87,60,33,1021,1019,1015,16,16,16,26,9,39,T,2,,321<br />
2012-5-27,25,18,11,12,8,6,93,63,33,1023,1021,1017,16,16,13,23,5,26,T,3,,337<br />
2012-5-28,28,21,13,15,12,9,83,63,42,1017,1013,1009,16,16,16,19,5,23,0.00,3,,338<br />
2012-5-29,31,24,17,23,18,13,93,74,55,1009,1005,1002,16,13,2,40,16,56,12.45,5,Rain-Thunderstorm,188<br />
2012-5-30,27,22,17,18,13,9,93,65,37,1007,1005,1004,16,16,16,27,7,37,T,5,,207<br />
2012-5-31,22,16,10,12,9,6,86,65,44,1016,1011,1007,16,16,16,29,9,39,0.00,4,,354<br />
2012-6-1,23,16,8,9,7,2,93,61,28,1019,1016,1012,16,16,16,29,8,47,T,4,Rain,107<br />
2012-6-2,18,14,11,12,11,3,93,66,39,1012,1009,1008,16,10,1,29,8,42,7.11,8,Fog-Rain,138<br />
2012-6-3,22,17,12,13,12,8,100,77,53,1008,1006,1003,16,14,0,24,7,29,0.51,7,Fog-Rain,160<br />
2012-6-4,15,12,9,10,9,8,96,82,67,1012,1009,1005,16,15,6,26,8,34,5.08,7,Rain,37<br />
2012-6-5,22,16,9,10,8,7,93,69,45,1014,1012,1011,16,16,16,34,8,40,T,6,Rain,3<br />
2012-6-6,22,16,9,13,10,8,96,72,47,1015,1014,1013,16,16,14,26,5,34,0.76,4,Rain,26<br />
2012-6-7,24,18,12,11,9,5,93,62,31,1015,1013,1012,16,16,16,23,6,29,0.00,4,,334<br />
2012-6-8,24,18,11,13,12,9,93,69,44,1012,1009,1006,16,15,3,35,9,47,10.16,4,Rain-Thunderstorm,198<br />
2012-6-9,26,17,9,13,9,8,100,67,33,1015,1011,1010,16,8,0,16,5,24,0.00,2,Fog,24<br />
2012-6-10,29,20,11,15,12,9,89,61,33,1020,1018,1015,16,16,16,13,2,29,0.00,2,,76<br />
2012-6-11,29,23,17,18,16,12,78,65,51,1022,1020,1018,16,16,16,35,18,48,0.00,1,,178<br />
2012-6-12,26,23,19,17,14,9,87,68,49,1018,1014,1011,16,15,5,45,24,61,5.08,5,Rain,182<br />
2012-6-13,23,17,12,17,14,10,87,68,49,1021,1015,1010,16,15,3,27,14,40,2.79,5,Rain,308<br />
2012-6-14,25,18,10,11,8,3,96,62,27,1026,1025,1022,16,16,14,29,10,37,0.00,0,,13<br />
2012-6-15,26,18,10,12,9,8,86,61,35,1028,1026,1025,16,16,16,19,4,24,0.00,0,,339<br />
2012-6-16,29,21,12,14,12,10,89,61,32,1026,1024,1021,16,16,16,24,8,34,0.00,1,,166<br />
2012-6-17,28,23,18,16,13,12,73,58,42,1021,1019,1015,16,16,14,32,18,47,0.00,1,,178<br />
2012-6-18,26,22,17,13,13,12,72,59,46,1018,1017,1015,16,16,16,35,20,47,0.00,0,,173<br />
2012-6-19,27,22,18,19,16,13,74,66,58,1018,1016,1014,16,16,16,37,21,48,0.00,2,,180<br />
2012-6-20,35,29,23,21,19,18,79,58,36,1016,1013,1011,16,16,13,24,10,34,0.00,2,Thunderstorm,230<br />
2012-6-21,36,29,23,20,18,16,73,52,30,1012,1009,1006,16,16,16,21,9,29,0.00,3,,241<br />
2012-6-22,29,25,21,18,16,13,84,62,40,1010,1008,1006,16,16,13,26,9,35,0.00,4,,327<br />
2012-6-23,26,20,14,16,13,8,90,62,33,1014,1012,1010,16,16,16,26,9,34,0.00,3,,339<br />
2012-6-24,29,21,11,16,11,6,93,59,24,1015,1013,1010,16,16,13,32,7,42,2.29,3,Rain,251<br />
2012-6-25,23,19,14,16,13,9,97,75,53,1011,1007,1005,16,15,11,26,8,35,7.87,7,Rain,300<br />
2012-6-26,16,15,13,14,12,9,93,83,72,1006,1005,1002,16,11,3,27,11,39,28.19,8,Rain,307<br />
2012-6-27,20,18,15,14,13,11,87,77,67,1007,1004,1001,16,14,3,32,12,37,9.40,8,Rain,286<br />
2012-6-28,28,22,16,16,14,12,90,64,37,1008,1006,1004,16,16,14,19,5,24,2.03,4,Rain,222<br />
2012-6-29,33,25,16,21,16,13,93,62,30,1004,1002,999,16,16,16,29,13,45,0.51,2,Rain,218<br />
2012-6-30,33,26,18,14,12,11,73,50,27,1005,1003,1002,16,16,16,26,11,39,0.00,2,,228<br />
2012-7-1,29,23,18,18,16,14,93,68,43,1011,1009,1005,16,16,16,27,9,35,2.03,3,,340<br />
2012-7-2,28,22,16,17,14,12,97,68,39,1013,1012,1010,16,16,16,21,5,35,0.00,3,Fog,346<br />
2012-7-3,29,22,14,15,13,10,93,62,31,1014,1012,1008,16,16,16,19,6,34,1.02,1,,93<br />
2012-7-4,32,26,18,21,18,17,93,70,46,1009,1007,1003,16,13,0,82,9,101,35.56,6,Fog-Rain-Thunderstorm,207<br />
2012-7-5,26,22,17,19,17,15,93,73,52,1012,1010,1008,16,14,0,21,10,29,0.00,6,Fog,359<br />
2012-7-6,31,23,15,19,17,14,97,71,45,1014,1011,1009,16,16,16,21,9,27,0.00,1,,174<br />
2012-7-7,29,25,20,20,17,14,90,65,40,1010,1009,1007,16,16,16,23,7,27,T,5,Rain,285<br />
2012-7-8,26,21,15,17,11,5,78,53,28,1013,1011,1009,16,16,16,32,14,39,T,3,Rain,338<br />
2012-7-9,25,18,12,12,9,5,93,61,29,1016,1014,1012,16,16,16,27,9,37,0.00,0,,353<br />
2012-7-10,27,19,11,13,11,7,89,60,30,1018,1017,1016,16,16,16,24,6,32,T,2,Rain,200<br />
2012-7-11,30,22,13,16,13,10,73,53,32,1022,1021,1019,16,16,16,13,4,23,0.00,1,,124<br />
2012-7-12,33,23,14,17,13,9,86,57,27,1022,1020,1018,16,16,16,16,5,21,0.00,0,,101<br />
2012-7-13,34,25,16,18,14,9,90,57,24,1022,1020,1018,16,16,16,23,5,29,0.00,0,,164<br />
2012-7-14,34,26,18,19,17,14,84,60,36,1021,1019,1017,16,16,16,26,7,37,0.00,1,,178<br />
2012-7-15,32,26,19,21,19,17,97,72,46,1018,1015,1011,16,15,8,27,9,37,2.29,4,Rain,187<br />
2012-7-16,31,26,21,21,19,19,97,74,50,1011,1009,1008,16,15,4,21,6,27,2.54,5,Rain,177<br />
2012-7-17,34,27,21,23,20,18,93,69,44,1008,1005,1001,16,15,1,42,12,53,17.02,6,Fog-Rain-Thunderstorm,180<br />
2012-7-18,27,22,16,21,15,10,90,65,39,1015,1011,1007,16,16,16,27,8,42,T,3,,360<br />
2012-7-19,24,18,12,13,11,8,93,65,36,1018,1016,1015,16,16,16,26,8,37,0.00,1,,3<br />
2012-7-20,26,18,11,12,11,7,93,63,33,1020,1018,1017,16,16,16,21,6,27,0.00,1,,353<br />
2012-7-21,29,21,12,14,12,11,93,64,34,1019,1017,1015,16,16,16,21,8,29,0.00,2,,186<br />
2012-7-22,32,26,20,17,15,11,66,55,43,1019,1017,1015,16,16,16,27,14,45,T,4,,186<br />
2012-7-23,32,26,20,21,18,16,87,67,47,1016,1010,1004,16,14,2,48,17,66,30.99,5,Rain-Thunderstorm,169<br />
2012-7-24,28,23,19,20,17,11,90,67,43,1008,1004,1002,16,16,10,52,21,66,0.25,6,Rain-Thunderstorm,310<br />
2012-7-25,26,22,17,14,12,11,73,56,39,1012,1010,1008,16,16,16,23,12,27,0.00,2,,356<br />
2012-7-26,22,20,18,18,16,13,93,81,68,1007,1004,1003,16,14,3,19,5,23,4.32,8,Rain,161<br />
2012-7-27,28,23,18,18,17,16,93,72,51,1013,1008,1004,16,16,16,24,9,27,0.00,6,,343<br />
2012-7-28,28,22,16,17,16,15,97,92,87,1016,1015,1013,16,16,14,27,3,34,0.00,1,,73<br />
2012-7-29,29,23,17,17,16,14,93,70,47,1017,1016,1014,16,16,14,14,8,23,0.00,2,,353<br />
2012-7-30,31,24,18,18,16,12,90,62,34,1019,1017,1015,16,16,16,24,10,29,0.00,2,,176<br />
2012-7-31,31,27,22,18,16,10,73,51,28,1016,1014,1011,16,16,16,35,18,48,0.00,2,,175<br />
2012-8-1,29,24,19,18,17,14,79,64,48,1012,1010,1008,16,16,16,21,8,26,T,4,Rain-Thunderstorm,190<br />
2012-8-2,31,24,18,19,18,16,93,68,43,1011,1010,1009,16,16,11,23,6,23,0.00,2,,184<br />
2012-8-3,33,27,20,19,17,16,84,63,41,1020,1014,1010,16,16,16,23,8,29,0.00,3,,171<br />
2012-8-4,34,26,18,20,18,15,93,64,34,1022,1020,1019,16,16,16,32,11,42,0.00,1,,160<br />
2012-8-5,31,26,22,23,21,18,93,75,57,1019,1013,1009,16,15,2,37,24,58,6.10,4,Rain,187<br />
